so_number,order_date,customer_code,total_quantity,total_amount,total_amount_pdf,message_id,raw_customer_name,raw_tax_id,raw_address,customer_mapping_confidence,customer_mapping_method,customer_review_required,has_warning
BH26.1808,2026-03-27,KH-00006,4,5960370,,<177639810110.27.17351664602714703198@chithanh.vn>,CÔNG TY TNHH CHI THÀNH,402385989,"đường Bờ Bao Tân Thắng, phường Sơn Kỳ, quận Tân Phú, TP Hồ Chí Minh",100.0,TAX_ID_EXACT,False,False
BH26.1809,2026-03-27,KH-00006,7,13560554,,<177639810110.27.12733610047131369511@chithanh.vn>,CÔNG TY TNHH CHI THÀNH,402385989,"đường Bờ Bao Tân Thắng, phường Sơn Kỳ, quận Tân Phú, TP Hồ Chí Minh",100.0,TAX_ID_EXACT,False,False
BH26.1810,2026-03-27,KH-00250,300,638888889,,<177639810109.27.16377045469855382059@xuanmai.vn>,DOANH NGHIỆP TW XUÂN MAI,264200470,"Keangnam Ha Noi Landmark Tower, đường Phạm Hùng, Phường Mễ Trì, Quận Nam Từ Liêm, Thành phố Hà Nội, Việt Nam",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1811,2026-03-27,KH-00091,65,103421633,,<177639810109.27.12655824521904349700@binhminh.vn>,CÔNG TY TNHH BÌNH MINH,202478042,"Ngõ 68/53/22 Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, TP Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1812,2026-03-27,KH-00024,6,17166666,,<177639810109.27.8585022253727742930@minhphuong.vn>,CÔNG TY TNHH MINH PHƯƠNG,221310730,"đường Nguyễn Hữu Cảnh, Phường Quảng Phú, Thanh Hóa",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1813,2026-03-27,KH-00151,31,49647209,,<177639810108.27.4359013198458341447@leanh.vn>,CÔNG TY TNHH LÊ ANH,219035027,"Xã Xuân Cẩm, Bắc Ninh",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1814,2026-03-27,KH-00654,16,30031566,,<177639810114.27.15229696722977560528@taybac.vn>,HỘ KINH DOANH TÂY BẮC,262570297,"Thửa đất 23, tờ bản đồ 02, thôn Dương Huy, Phường Vân Hà, Tỉnh Bắc Ninh, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1815,2026-03-27,KH-00654,11,17044070,,<177639810108.27.4824804052345648078@taybac.vn>,HỘ KINH DOANH TÂY BẮC,262570297,"Thửa đất 23, tờ bản đồ 02, thôn Dương Huy, Phường Vân Hà, Tỉnh Bắc Ninh, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1816,2026-03-27,KH-00409,11,21168886,,<177639810107.27.4925175950887760425@binhminh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI BÌNH MINH,100519428,"C17, Phường Mường Thanh, Tỉnh Điện Biên",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1817,2026-03-27,KH-00544,5,6961110,,<177639810107.27.7075698668384473835@vietanh.vn>,DOANH NGHIỆP TW VIỆT ANH,240687273,"tổ 3, Phường Kiến Hưng, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1818,2026-03-27,KH-00544,21,32764805,,<177639810106.27.17262931473482616592@vietanh.vn>,DOANH NGHIỆP TW VIỆT ANH,240687273,"tổ 3, Phường Kiến Hưng, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1819,2026-03-27,KH-00563,15,23661106,,<177639810106.27.18108895530318680601@yenbinh.vn>,HỘ KINH DOANH YÊN BÌNH,236481534,"đường Phạm Văn Đồng, Phường Đông Ngạc, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1820,2026-03-27,KH-00414,13,19848325,,<177639810106.27.7394068358313046619@dailoi.vn>,HỘ KINH DOANH ĐẠI LỢI,105325305,"Nhà số 7, đường Tam Đạc 2, cụm 7, xã Liên Minh, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1821,2026-03-27,KH-00463,27,45174989,,<177639810105.27.7889732399476873975@yenbinh.vn>,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,150900540,"Xã Thuận An, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1822,2026-03-27,KH-00353,8,12782218,,<177639810105.27.11782411248814811848@thanhbinh.vn>,CỬA HÀNG XE ĐẠP THANH BÌNH,236477595,"Xã Đông Anh, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1823,2026-03-27,KH-00353,5,8080555,,<177639810104.27.3563196908868290634@thanhbinh.vn>,CỬA HÀNG XE ĐẠP THANH BÌNH,236477595,"Xã Đông Anh, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1824,2026-03-27,KH-00147,18,29474991,,<177639810104.27.5442236906214506488@phuthinh.vn>,CÔNG TY TNHH PHÚ THỊNH,221785427,"Quang Trung, phường Phú La, quận Hà Đông, Thành phố Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1825,2026-03-27,KH-00147,7,10493884,,<177639810104.27.259807503157214731@phuthinh.vn>,CÔNG TY TNHH PHÚ THỊNH,221785427,"Quang Trung, phường Phú La, quận Hà Đông, Thành phố Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1826,2026-03-27,KH-00143,15,21595363,,<177639810103.27.11958753786714614569@taybac.vn>,DOANH NGHIỆP TW TÂY BẮC,291395090,"Phú Hậu, Xã Khánh Thiện, Ninh Bình",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1827,2026-03-27,KH-00219,13,18919438,,<177639810107.27.10744504409054270080@phuthinh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,123994267,"phố 9 Phường Vân Giang, TP. Ninh Bình, Tỉnh Ninh Bình",100.0,TAX_ID_EXACT,False,False
BH26.1828,2026-03-27,KH-00219,23,36433139,,<177639810114.27.12550093180996543730@phuthinh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,123994267,"phố 9 Phường Vân Giang, TP. Ninh Bình, Tỉnh Ninh Bình",100.0,TAX_ID_EXACT,False,False
BH26.1829,2026-03-27,KH-00521,9,13709812,,<177639810115.27.16920178320404810281@khaihoan.vn>,CỬA HÀNG XE ĐẠP KHẢI HOÀN,291633835,"Xã Bình Lục, Tỉnh Ninh Bình",100.0,TAX_ID_EXACT,False,False
BH26.1830,2026-03-27,KH-00521,7,9772774,,<177639810115.27.9743074368763597645@khaihoan.vn>,CỬA HÀNG XE ĐẠP KHẢI HOÀN,291633835,"Xã Bình Lục, Tỉnh Ninh Bình",100.0,TAX_ID_EXACT,False,False
BH26.1831,2026-03-27,KH-00381,6,8303330,,<177639810120.27.9982704594155901395@tuanh.vn>,DOANH NGHIỆP TW TÚ ANH,292263548,"Phố phú hoà - Thị trấn Hoà Mạc, Phường Hòa Mạc(Hết hiệu lực), Tỉnh Ninh Bình",100.0,TAX_ID_EXACT,False,False
BH26.1832,2026-03-27,KH-00381,5,7188147,,<177639810120.27.16495418801676931426@tuanh.vn>,DOANH NGHIỆP TW TÚ ANH,292263548,"Phố phú hoà - Thị trấn Hoà Mạc, Phường Hòa Mạc(Hết hiệu lực), Tỉnh Ninh Bình",100.0,TAX_ID_EXACT,False,False
BH26.1833,2026-03-27,KH-00555,10,13669810,,<177639810120.27.8708176669167053391@truongthinh.vn>,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,240177337,"Chợ Lương, Phường Đồng Văn, Ninh Bình",100.0,TAX_ID_EXACT,False,False
BH26.1834,2026-03-27,KH-00555,11,17080549,,<177639810123.27.16442202963128867207@truongthinh.vn>,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,240177337,"Chợ Lương, Phường Đồng Văn, Ninh Bình",100.0,TAX_ID_EXACT,False,False
BH26.1835,2026-03-27,KH-00365,3,3198331,,<177639810121.27.11834047475563186292@triduc.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRÍ ĐỨC,184450711,"Nguyễn Trãi -Thanh xuân Trung, Phường Khương Đình, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1836,2026-03-27,KH-00365,8,13564440,,<177639810121.27.17778650415963337187@triduc.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRÍ ĐỨC,184450711,"Nguyễn Trãi -Thanh xuân Trung, Phường Khương Đình, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1837,2026-03-27,KH-00437,10,15916660,,<177639810124.27.18314790412716372621@hungcuong.vn>,DOANH NGHIỆP TW HÙNG CƯỜNG,139242743,"Dương Xá, Phường Thượng Hồng, Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1838,2026-03-27,KH-00700,14,24629808,,<177639810123.27.16917786989093154651@taybac.vn>,CÔNG TY TNHH TÂY BẮC,274652796,"Nhân Vinh, Phường Đường Hào, Tỉnh Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1839,2026-03-27,KH-00498,1,1744444,,<177639810123.27.1480351078219927127@minhphuong.vn>,CỬA HÀNG XE ĐẠP MINH PHƯƠNG,220157462,"Khu giãn dân Bùi Thị Cúc, Xã Ân Thi, Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1840,2026-03-27,KH-00498,14,22784439,,<177639810124.27.16132668611464215618@minhphuong.vn>,CỬA HÀNG XE ĐẠP MINH PHƯƠNG,220157462,"Khu giãn dân Bùi Thị Cúc, Xã Ân Thi, Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1841,2026-03-27,KH-00563,3,5398332,,<177639810124.27.15869486450187567785@yenbinh.vn>,HỘ KINH DOANH YÊN BÌNH,236481534,"đường Phạm Văn Đồng, Phường Đông Ngạc, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1842,2026-03-27,KH-00563,6,9763888,,<177639810119.27.7815837264748485837@yenbinh.vn>,HỘ KINH DOANH YÊN BÌNH,236481534,"đường Phạm Văn Đồng, Phường Đông Ngạc, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1843,2026-03-27,KH-00435,20,33143139,,<177639810121.27.3320069425904451818@ngocanh.vn>,DOANH NGHIỆP TW NGỌC ANH,141517724,"TDP Chợ, đường Đại Mỗ, Phường Tây Mỗ, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1844,2026-03-27,KH-00635,15,19047400,,<177639810119.27.4693907173235549448@dailoi.vn>,DOANH NGHIỆP TW ĐẠI LỢI,174433965,"Xã Vạn Phú, Thái Nguyên",100.0,TAX_ID_EXACT,False,False
BH26.1845,2026-03-27,KH-00635,11,21545274,,<177639810118.27.5684725043214549302@dailoi.vn>,DOANH NGHIỆP TW ĐẠI LỢI,174433965,"Xã Vạn Phú, Thái Nguyên",100.0,TAX_ID_EXACT,False,False
BH26.1846,2026-03-27,KH-00028,12,18423698,,<177639810119.27.4019569675446586105@phuthinh.vn>,DOANH NGHIỆP TW PHÚ THỊNH,151934754,"Khu B-Thị Trấn, Xã Sóc Sơn, Thành phố Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1847,2026-03-27,KH-00028,6,9305552,,<177639810118.27.10307988855735178850@phuthinh.vn>,DOANH NGHIỆP TW PHÚ THỊNH,151934754,"Khu B-Thị Trấn, Xã Sóc Sơn, Thành phố Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1848,2026-03-27,KH-00426,24,39776655,,<177639810118.27.7663230795194316259@thienan.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,148560955,"TDP 4, Phường Phổ Yên, Thái Nguyên",100.0,TAX_ID_EXACT,False,False
BH26.1849,2026-03-27,KH-00404,27,43824432,,<177639810117.27.1026299489872671175@phuthinh.vn>,HỘ KINH DOANH PHÚ THỊNH,170678283,"phố Hoà Bình, Phường Ngọc Sơn, Tỉnh Thanh Hóa",100.0,TAX_ID_EXACT,False,False
BH26.1850,2026-03-27,KH-00408,20,45177953,,<177639810117.27.16581581880735298439@minhphuong.vn>,CÔNG TY CỔ PHẦN MINH PHƯƠNG,189600214,"Đường ĐH-HH.25, Thôn 1, Xã Hoằng Thành, tỉnh Thanh Hóa",100.0,TAX_ID_EXACT,False,False
BH26.1851,2026-03-27,KH-00408,21,35950917,,<177639810117.27.13224802220548370718@minhphuong.vn>,CÔNG TY CỔ PHẦN MINH PHƯƠNG,189600214,"Đường ĐH-HH.25, Thôn 1, Xã Hoằng Thành, tỉnh Thanh Hóa",100.0,TAX_ID_EXACT,False,False
BH26.1852,2026-03-27,KH-00366,40,63336184,,<177639810116.27.8150519664161921641@thienan.vn>,HỘ KINH DOANH THIÊN AN,259901723,"Xã Diễn Trường, Huyện Diễn Châu, Nghệ An",100.0,TAX_ID_EXACT,False,False
BH26.1853,2026-03-27,KH-00485,14,16940736,,<177639810116.27.3035174777940392409@sanlap.vn>,CÔNG TY CỔ PHẦN SÁN LẠP,188289521,"Thôn Mùi, Xã Bình Minh, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1854,2026-03-27,KH-00485,4,6531666,,<177639810115.27.15288182922147749919@sanlap.vn>,CÔNG TY CỔ PHẦN SÁN LẠP,188289521,"Thôn Mùi, Xã Bình Minh, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1855,2026-03-27,KH-00601,1,1169907,,<177639810116.27.3729134360837200287@phuthinh.vn>,HỘ KINH DOANH PHÚ THỊNH,191407386,"Lê Hồng Phong, Phường Hà Đông, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1856,2026-03-27,KH-00601,14,21623792,,<177639810103.27.6100044997616626441@phuthinh.vn>,HỘ KINH DOANH PHÚ THỊNH,191407386,"Lê Hồng Phong, Phường Hà Đông, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1857,2026-03-27,KH-00444,11,17520550,,<177639810113.27.13970651248580898904@sanlap.vn>,CÔNG TY TNHH THƯƠNG MẠI SÁN LẠP,131134539,"đường Cao Lỗ, Thôn Phan Xá, Xã Đông Anh, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1858,2026-03-27,KH-00444,11,17269995,,<177639810101.27.2475551997336846403@sanlap.vn>,CÔNG TY TNHH THƯƠNG MẠI SÁN LẠP,131134539,"đường Cao Lỗ, Thôn Phan Xá, Xã Đông Anh, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1859,2026-03-27,KH-00495,24,43272212,,<177639810090.27.5001515832554044962@hoabinh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,164765497,"Xã Mê Linh, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1860,2026-03-27,KH-00434,22,33562212,,<177639810078.27.9256935949610155618@truongthinh.vn>,HỘ KINH DOANH TRƯỜNG THỊNH,269803619,"TDP 15, Phường Tây Tựu, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1861,2026-03-27,KH-00359,37,58017760,,<177639810088.27.14260519731632094985@vanloi.vn>,CÔNG TY CỔ PHẦN VẠN LỢI,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1862,2026-03-27,KH-00027,15,37122307,,<177639810088.27.7277839142596889881@daiduong.vn>,HỘ KINH DOANH ĐẠI DƯƠNG,213776915,"khu đấu giá Ngô Thì Nhậm, Phường Hà Cầu, Quận Hà Đông, Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1863,2026-03-27,KH-00027,10,14229994,,<177639810087.27.10020103114712358302@daiduong.vn>,HỘ KINH DOANH ĐẠI DƯƠNG,213776915,"khu đấu giá Ngô Thì Nhậm, Phường Hà Cầu, Quận Hà Đông, Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1864,2026-03-27,KH-00151,31,48827396,,<177639810087.27.5308776971432448040@leanh.vn>,CÔNG TY TNHH LÊ ANH,211794626,"Xã Đồng Yên, Tỉnh Tuyên Quang",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1865,2026-03-27,KH-00659,29,45345079,,<177639810086.27.17238212741018614987@quangvinh.vn>,CỬA HÀNG XE ĐẠP QUANG VINH,232799936,"Xã Hợp Lý, Phú Thọ",100.0,TAX_ID_EXACT,False,False
BH26.1866,2026-03-27,KH-00153,38,49642300,,<177639810086.27.12732678992265488466@phuthinh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,129752802,"Đường Lê Lợi, Phường Vĩnh Yên, Phú Thọ",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1867,2026-03-27,UNKNOWN,20,31075546,,<177639810085.27.14225654391187208132@triduc.vn>,CỬA HÀNG XE ĐẠP TRÍ ĐỨC,298355399,"đường Trường Chinh, Đồng Xuân, Phường Xuân Hòa, Tỉnh Phú Thọ",83.72,NEEDS_REVIEW,True,True
BH26.1868,2026-03-27,KH-00686,16,26884439,,<177639810085.27.17367342866758689481@longphu.vn>,CỬA HÀNG XE ĐẠP LONG PHÚ,264154293,"TT Tứ Trưng, Xã Vĩnh Tường, Tỉnh Phú Thọ",100.0,TAX_ID_EXACT,False,False
BH26.1869,2026-03-27,KH-00649,20,34736102,,<177639810084.27.5146759556392280272@dongnam.vn>,CÔNG TY CỔ PHẦN ĐÔNG NAM,101959033,"Khu Ba Đề, Xã Yên Lãng, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1870,2026-03-27,KH-00649,8,13491107,,<177639810084.27.8931546483638794903@dongnam.vn>,CÔNG TY CỔ PHẦN ĐÔNG NAM,101959033,"Khu Ba Đề, Xã Yên Lãng, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1871,2026-03-27,KH-00634,9,15162220,,<177639810084.27.14824772574930528189@triduc.vn>,CÔNG TY CỔ PHẦN TRÍ ĐỨC,179859950,"Xã Yên Lãng, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1872,2026-03-27,KH-00634,2,5921110,,<177639810088.27.775989699874069247@triduc.vn>,CÔNG TY CỔ PHẦN TRÍ ĐỨC,179859950,"Xã Yên Lãng, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1873,2026-03-27,KH-00653,6,7498516,,<177639810083.27.16005398672143621980@sonha.vn>,HỘ KINH DOANH SƠN HÀ,201290868,"thôn Hạ Lôi, Xã Mê Linh, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1874,2026-03-27,KH-00653,9,15706107,,<177639810083.27.10076962278342835790@sonha.vn>,HỘ KINH DOANH SƠN HÀ,201290868,"thôn Hạ Lôi, Xã Mê Linh, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1875,2026-03-27,KH-00027,31,48196836,,<177639810081.27.8479295462104739575@daiduong.vn>,HỘ KINH DOANH ĐẠI DƯƠNG,221608347,"Đường Núi Vàng, Tổ 9, Phường Trung Sơn, Ninh Bình",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1876,2026-03-27,KH-00382,15,22921659,,<177639810081.27.6951190178950392746@leanh.vn>,CÔNG TY TNHH LÊ ANH,210714803,"Xã Yên Cường, Tỉnh Ninh Bình",100.0,TAX_ID_EXACT,False,False
BH26.1877,2026-03-27,KH-00024,12,16647218,,<177639810080.27.18412117082397635131@minhphuong.vn>,CÔNG TY TNHH MINH PHƯƠNG,223572625,"Phố Mỹ Lộ, Thị trấn Thiên Tôn, Huyện Hoa Lư, Tỉnh Ninh Bình, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1878,2026-03-27,KH-00024,26,41501470,,<177639810080.27.9568016456845189028@minhphuong.vn>,CÔNG TY TNHH MINH PHƯƠNG,223572625,"Phố Mỹ Lộ, Thị trấn Thiên Tôn, Huyện Hoa Lư, Tỉnh Ninh Bình, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1879,2026-03-27,KH-00135,2,2200000,,<177639810079.27.13418200365327701213@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1880,2026-03-27,KH-00135,1,2100000,,<177639810079.27.8699585201214800594@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1881,2026-03-27,KH-00135,2,2660000,,<177639810078.27.7617769475345232630@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1882,2026-03-27,KH-00157,2,2060000,,<177639810078.27.8135725608502629470@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1883,2026-03-27,KH-00157,2,4140000,,<177639810077.27.12922329976551609074@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1884,2026-03-27,KH-00157,2,3800000,,<177639810086.27.8850810911215686925@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1885,2026-03-27,KH-00135,2,3480000,,<177639810089.27.1457835748711593659@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1886,2026-03-27,KH-00157,2,3800000,,<177639810100.27.9671969763958832532@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1887,2026-03-27,KH-00157,2,4140000,,<177639810089.27.3947359969701326930@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1888,2026-03-27,KH-00157,2,2060000,,<177639810100.27.8381261060230416454@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1889,2026-03-27,KH-00157,2,4140000,,<177639810100.27.17126968819600330462@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1890,2026-03-27,KH-00135,2,2060000,,<177639810099.27.5504364755845862723@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1891,2026-03-27,KH-00157,2,4140000,,<177639810099.27.5339723201445425156@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1892,2026-03-27,KH-00135,2,2300000,,<177639810103.27.5032955847556216222@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1893,2026-03-27,KH-00157,2,1800000,,<177639810098.27.13816670350827951928@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1894,2026-03-27,KH-00135,2,2580000,,<177639810098.27.14535308133357678505@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1895,2026-03-27,KH-00157,1,3003787,,<177639810098.27.670351820835336173@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1896,2026-03-27,KH-00157,1,1150000,,<177639810097.27.15451083033684921962@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1897,2026-03-27,KH-00135,2,3180000,,<177639810097.27.16998137641180949586@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1898,2026-03-27,KH-00135,2,1900000,,<177639810097.27.15685877015194254702@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1899,2026-03-27,KH-00135,1,1590000,,<177639810096.27.4283706568525637471@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1900,2026-03-27,KH-00135,2,4200000,,<177639810096.27.14180473274884853347@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1901,2026-03-27,KH-00157,1,1590000,,<177639810095.27.5264983797165198322@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1902,2026-03-27,KH-00135,1,2100000,,<177639810095.27.13944097813971307489@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1903,2026-03-27,KH-00135,1,2100000,,<177639810095.27.8775109533759360061@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
