so_number,line_no,product_code,raw_product_code,product_name,quantity,unit_price,line_total,product_mapping_confidence,product_mapping_method,product_review_required,product_metadata_review_required
BH26.1755,2,000226003023000,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,5,1683333,8416665,100,PRODUCT_CODE_EXACT,False,False
BH26.1755,3,000226003002000,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,4,1683333,6733332,100,PRODUCT_CODE_EXACT,False,False
BH26.1755,4,000217003008000,000217003008000,Xe nnp Thnng Nhnt GN 06-26 2.0 Ghi,5,1591666,7958330,100,PRODUCT_CODE_EXACT,False,False
BH26.1755,5,000225002023000,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,5,1616111,8080555,100,PRODUCT_CODE_EXACT,False,False
BH26.1755,6,000336002001000,000336002001000,Xe nnp Thnng Nhnt SK 20 nen,2,1377777,2755554,100,PRODUCT_CODE_EXACT,False,False
BH26.1755,7,000217003001000,000217003001000,Xe nnp Thnng Nhnt GN 06-26 2.0 nen,5,1591666,7958330,100,PRODUCT_CODE_EXACT,False,False
BH26.1755,8,000337002001000,000337002001000,Xe nnp Thnng Nhnt SK 24 nen,10,1622222,16222220,100,PRODUCT_CODE_EXACT,False,False
BH26.1756,1,000122002022000,000122002022000,Xe nnp Thnng Nhnt Bubbles 20 Xanh,2,1310555,2621110,100,PRODUCT_CODE_EXACT,False,False
BH26.1756,2,000122002019000,000122002019000,Xe nnp Thnng Nhnt Bubbles 20 Vàng chanh,2,1310555,2621110,100,PRODUCT_CODE_EXACT,False,False
BH26.1756,3,000334002004000,000334002004000,Xe nnp Thnng Nhnt Super 20 nn,1,1652777,1652777,100,PRODUCT_CODE_EXACT,False,False
BH26.1756,4,000106002001000,000106002001000,Xe nnp Thnng Nhnt Batwheels 16 nen,1,1262037,1262037,100,PRODUCT_CODE_EXACT,False,False
BH26.1756,5,000106002004000,000106002004000,Xe nnp Thnng Nhnt Batwheels 16 nn,1,1262037,1262037,100,PRODUCT_CODE_EXACT,False,False
BH26.1756,6,000104002009000,000104002009000,Xe nnp Thnng Nhnt Tom & Jerry 14 Hnng,1,1236111,1236111,100,PRODUCT_CODE_EXACT,False,False
BH26.1756,7,000104002020000,000104002020000,Xe nnp Thnng Nhnt Tom & Jerry 14 Xanh da tr,1,1236111,1236111,100,PRODUCT_CODE_EXACT,False,False
BH26.1756,8,000105002004000,000105002004000,Xe nnp Thnng Nhnt Batwheels 12 nn,1,1132407,1132407,100,PRODUCT_CODE_EXACT,False,False
BH26.1756,9,000105002013000,000105002013000,Xe nnp Thnng Nhnt Batwheels 12 Xanh,1,1132407,1132407,100,PRODUCT_CODE_EXACT,False,False
BH26.1756,10,000231002002000,000231002002000,Xe nnp Thnng Nhnt LD 26 We Bare Bears Trnn,2,2172222,4344444,100,PRODUCT_CODE_EXACT,False,False
BH26.1756,11,000231002023000,000231002023000,Xe nnp Thnng Nhnt LD 26 We Bare Bears Kem,2,2172222,4344444,100,PRODUCT_CODE_EXACT,False,False
BH26.1756,12,100029005010000,100029005010000,Xe nnp Thnng Nhnt CPD 700C nen,2,2960555,5921110,100,PRODUCT_CODE_EXACT,False,False
BH26.1756,13,000413002022000,000413002022000,Xe nnp Thnng Nhnt Highway 27.5 Xanh dnnng,1,2716111,2716111,100,PRODUCT_CODE_EXACT,False,False
BH26.1756,14,000232003002000,000232003002000,Xe nnp Thnng Nhnt MS 27.5 Trnng,1,2233333,2233333,100,PRODUCT_CODE_EXACT,False,False
BH26.1756,15,000225002023000,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,3,1616111,4848333,100,PRODUCT_CODE_EXACT,False,False
BH26.1756,16,000217003001000,000217003001000,Xe nnp Thnng Nhnt GN 06-26 2.0 nen,1,1591666,1591666,100,PRODUCT_CODE_EXACT,False,False
BH26.1756,17,000217003008000,000217003008000,Xe nnp Thnng Nhnt GN 06-26 2.0 Ghi,1,1591666,1591666,100,PRODUCT_CODE_EXACT,False,False
BH26.1757,1,000124002009000,000124002009000,Xe nnp Thnng Nhnt Neo 2004 Hnng,1,1111111,1111111,100,PRODUCT_CODE_EXACT,False,False
BH26.1758,1,TP0099.0000571,TP0099.0000571,Xe nnp Thnng Nhnt Unite 27.5,1,950000,950000,95,PRODUCT_CODE_EXTRA,False,True
BH26.1759,1,1000310050010000,1000310050010000,Xe nnp Thnng Nhnt Road RPD 700C nen,2,1400000,2800000,100,PRODUCT_CODE_EXACT,False,False
BH26.1760,1,000314002020000,000314002020000,Xe nnp Thnng Nhnt MTB 24-04 Tem Xanh da tr,2,1030000,2060000,100,PRODUCT_CODE_EXACT,False,False
BH26.1761,1,TP0023.02.25.00,TP0023.02.25.00,Xe nnp Thnng Nhnt nam,2,1250000,2500000,95,PRODUCT_CODE_EXTRA,False,True
BH26.1762,1,100029005001000,100029005001000,Xe nnp Thnng Nhnt Touring Blade 700C nen,2,3290000,6580000,100,PRODUCT_CODE_EXACT,False,False
BH26.1763,1,000218004008000,000218004008000,Xe nnp Thnng Nhnt GN 06-27 2.0 Pro Ghi,2,1270000,2540000,100,PRODUCT_CODE_EXACT,False,False
BH26.1764,1,000329002004001,000329002004001,Xe nnp Thnng Nhnt MTB 26-07 Tem nn,2,1900000,3800000,100,PRODUCT_CODE_EXACT,False,False
BH26.1765,1,000114002000000,000114002000000,Xe nnp Thnng Nhnt TE 16-04,2,880000,1760000,100,PRODUCT_CODE_EXACT,False,False
BH26.1766,1,000333002022000,000333002022000,Xe nnp Thnng Nhnt Super 26 xanh,2,1450000,2900000,100,PRODUCT_CODE_EXACT,False,False
BH26.1767,1,000123002009000,000123002009000,Xe nnp Thnng Nhnt Neo 20-03 Hnng,1,1590000,1590000,100,PRODUCT_CODE_EXACT,False,False
BH26.1768,1,100035005001000,100035005001000,"Xe nnp Thnng Nhnt MTB Cyper 2024 27.5"" ne",1,3003787,3003787,100,PRODUCT_CODE_EXACT,False,False
BH26.1769,1,1010020010050000,1010020010050000,"Xe nnp Thnng Nhnt GRX AT 27,5_2.0_17 Cam",2,2100000,4200000,100,PRODUCT_CODE_EXACT,False,False
BH26.1770,1,1000310050010000,1000310050010000,Xe nnp Thnng Nhnt Road RPD 700C nen,1,1400000,1400000,100,PRODUCT_CODE_EXACT,False,False
BH26.1771,1,156.01.12.0003,156.01.12.0003,Xe nnp Thnng Nhnt unite 20,2,550000,1100000,95,PRODUCT_CODE_EXTRA,False,True
BH26.1772,1,000218004008000,000218004008000,Xe nnp Thnng Nhnt GN 06-27 2.0 Pro Ghi,2,1270000,2540000,100,PRODUCT_CODE_EXACT,False,False
BH26.1773,1,TP0017.06.27.04,TP0017.06.27.04,Xe nnp Thnng Nhnt The flash 27 01,2,1150000,2300000,95,PRODUCT_CODE_EXTRA,False,True
BH26.1774,1,000306002022000,000306002022000,Xe nnp Thnng Nhnt MTB 20-05 S xanh,2,940000,1880000,95,PRODUCT_CODE_EXTRA,False,True
BH26.1775,1,1010020000220000,1010020000220000,"Xe nnp Thnng Nhnt GRX AT 27,5_2.0_15 Xanh",2,2070000,4140000,95,PRODUCT_CODE_EXTRA,False,True
BH26.1776,1,000314002020000,000314002020000,Xe nnp Thnng Nhnt MTB 24-04 Tem Xanh da tr,2,1030000,2060000,100,PRODUCT_CODE_EXACT,False,False
BH26.1777,1,1010020010220000,1010020010220000,"Xe nnp Thnng Nhnt GRX AT 27,5_2.0_17 Xanh",2,2070000,4140000,100,PRODUCT_CODE_EXACT,False,False
BH26.1778,1,000314002020000,000314002020000,Xe nnp Thnng Nhnt MTB 24-04 Tem Xanh da tr,2,1030000,2060000,100,PRODUCT_CODE_EXACT,False,False
BH26.1779,1,1010020010080000,1010020010080000,"Xe nnp Thnng Nhnt GRX AT 27,5_2.0_17 Ghi",2,2070000,4140000,100,PRODUCT_CODE_EXACT,False,False
BH26.1780,1,000314002005000,000314002005000,Xe nnp Thnng Nhnt MTB 24-04 Tem cam,2,1030000,2060000,100,PRODUCT_CODE_EXACT,False,False
BH26.1781,1,1010020000220000,1010020000220000,"Xe nnp Thnng Nhnt GRX AT 27,5_2.0_15 Xanh",2,2070000,4140000,95,PRODUCT_CODE_EXTRA,False,True
BH26.1782,1,000330002002200,000330002002200,Xe nnp Thnng Nhnt MTB 24-03 Xanh dnnng,2,1100000,2200000,100,PRODUCT_CODE_EXACT,False,False
BH26.1783,1,1010020000050000,1010020000050000,"Xe nnp Thnng Nhnt GRX AT 27,5_2.0_15 Cam",1,2070000,2070000,100,PRODUCT_CODE_EXACT,False,False
BH26.1784,1,000231003002001,000231003002001,Xe nnp Thnng Nhnt M2601 Shimano Trnng (te,2,1660000,3320000,100,PRODUCT_CODE_EXACT,False,False
BH26.1785,1,TP0099.0000568,TP0099.0000568,"Xe nnp Thnng Nhnt SLX 27,5 - 01",2,1100000,2200000,95,PRODUCT_CODE_EXTRA,False,True
BH26.1786,1,TP0099.0000571,TP0099.0000571,Xe nnp Thnng Nhnt Unite 27.5,1,950000,950000,95,PRODUCT_CODE_EXTRA,False,True
BH26.1787,1,000329002004001,000329002004001,Xe nnp Thnng Nhnt MTB 26-07 Tem nn,1,1900000,1900000,100,PRODUCT_CODE_EXACT,False,False
BH26.1788,1,TP0022.03.16.00,TP0022.03.16.00,Xe nnp Thnng Nhnt TE 16 03,2,950000,1900000,95,PRODUCT_CODE_EXTRA,False,True
BH26.1789,1,1010020000080000,1010020000080000,"Xe nnp Thnng Nhnt GRX AT 27,5_2.0_15 Ghi",2,2100000,4200000,100,PRODUCT_CODE_EXACT,False,False
BH26.1790,1,000123002009000,000123002009000,Xe nnp Thnng Nhnt Neo 20-03 Hnng,2,1590000,3180000,100,PRODUCT_CODE_EXACT,False,False
BH26.1791,1,TP0099.0000571,TP0099.0000571,Xe nnp Thnng Nhnt Unite 27.5,2,950000,1900000,95,PRODUCT_CODE_EXTRA,False,True
BH26.1792,1,000123002009000,000123002009000,Xe nnp Thnng Nhnt Neo 20-03 Hnng,1,1590000,1590000,100,PRODUCT_CODE_EXACT,False,False
BH26.1793,1,1010020000080000,1010020000080000,"Xe nnp Thnng Nhnt GRX AT 27,5_2.0_15 Ghi",2,2100000,4200000,100,PRODUCT_CODE_EXACT,False,False
BH26.1794,1,000216003001000,000216003001000,Xe nnp Thnng Nhnt GN 06-24 2.0 nen,3,1530555,4591665,100,PRODUCT_CODE_EXACT,False,False
BH26.1794,2,1000400050080010,1000400050080010,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Ghi,1,2960555,2960555,100,PRODUCT_CODE_EXACT,False,False
BH26.1794,3,1000240020090000,1000240020090000,Xe nnp Thnng Nhnt TE Bunny 16 Hnng,2,943888,1887776,100,PRODUCT_CODE_EXACT,False,False
BH26.1794,4,1000270020220000,1000270020220000,Xe nnp Thnng Nhnt TE Spaceboy 16 Xanh dnn,3,943888,2831664,100,PRODUCT_CODE_EXACT,False,False
BH26.1794,5,1000270020150000,1000270020150000,Xe nnp Thnng Nhnt TE Spaceboy 16 Café/nâu,1,943888,943888,100,PRODUCT_CODE_EXACT,False,False
BH26.1794,6,000131002001002,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,2,1169907,2339814,100,PRODUCT_CODE_EXACT,False,False
BH26.1794,7,000335002004000,000335002004000,Xe nnp Thnng Nhnt Super 24 nn,2,2105000,4210000,100,PRODUCT_CODE_EXACT,False,False
BH26.1794,8,000335002001000,000335002001000,Xe nnp Thnng Nhnt Super 24 nen,1,2105000,2105000,100,PRODUCT_CODE_EXACT,False,False
BH26.1794,9,000214004000000,000214004000000,Xe nnp Thnng Nhnt GN 05-26,1,1530555,1530555,100,PRODUCT_CODE_EXACT,False,False
BH26.1794,10,000225002015000,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,2,1616111,3232222,100,PRODUCT_CODE_EXACT,False,False
BH26.1794,11,000225002024000,000225002024000,Xe nnp Thnng Nhnt New 26 Tím,1,1616111,1616111,100,PRODUCT_CODE_EXACT,False,False
BH26.1794,12,000225002002000,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,1,1616111,1616111,100,PRODUCT_CODE_EXACT,False,False
BH26.1795,1,1000210020090000,1000210020090000,Xe nnp Thnng Nhnt TE Love 12 Hnng,2,1062315,2124630,100,PRODUCT_CODE_EXACT,False,False
BH26.1795,2,1040010000080000,1040010000080000,Xe nnp Thnng Nhnt TE Batman16 Ghi,1,1490093,1490093,100,PRODUCT_CODE_EXACT,False,False
BH26.1795,3,1000270020150000,1000270020150000,Xe nnp Thnng Nhnt TE Spaceboy 16 Café/nâu,5,1133611,5668055,100,PRODUCT_CODE_EXACT,False,False
BH26.1795,4,1000220020220000,1000220020220000,Xe nnp Thnng Nhnt TE Love 16 Xanh dnnng,2,1133611,2267222,100,PRODUCT_CODE_EXACT,False,False
BH26.1795,5,000334002013000,000334002013000,Xe nnp Thnng Nhnt Super 20 Xanh,2,1960648,3921296,100,PRODUCT_CODE_EXACT,False,False
BH26.1795,6,000125002009000,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,2,1561389,3122778,100,PRODUCT_CODE_EXACT,False,False
BH26.1795,7,000335002001000,000335002001000,Xe nnp Thnng Nhnt Super 24 nen,2,2488241,4976482,100,PRODUCT_CODE_EXACT,False,False
BH26.1796,1,1000210020090000,1000210020090000,Xe nnp Thnng Nhnt TE Love 12 Hnng,6,1062315,6373890,100,PRODUCT_CODE_EXACT,False,False
BH26.1796,2,1000220020220000,1000220020220000,Xe nnp Thnng Nhnt TE Love 16 Xanh dnnng,3,1133611,3400833,100,PRODUCT_CODE_EXACT,False,False
BH26.1796,3,1000270020150000,1000270020150000,Xe nnp Thnng Nhnt TE Spaceboy 16 Café/nâu,3,1133611,3400833,100,PRODUCT_CODE_EXACT,False,False
BH26.1796,4,1040010000080000,1040010000080000,Xe nnp Thnng Nhnt TE Batman16 Ghi,3,1490092,4470278,100,PRODUCT_CODE_EXACT,False,False
BH26.1796,5,000125002009000,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,5,1561389,7806945,100,PRODUCT_CODE_EXACT,False,False
BH26.1796,6,000334002013000,000334002013000,Xe nnp Thnng Nhnt Super 20 Xanh,5,1960648,9803240,100,PRODUCT_CODE_EXACT,False,False
BH26.1796,7,000335002001000,000335002001000,Xe nnp Thnng Nhnt Super 24 nen,2,2488240,4976481,100,PRODUCT_CODE_EXACT,False,False
BH26.1797,1,1000210020090000,1000210020090000,Xe nnp Thnng Nhnt TE Love 12 Hnng,11,1062315,11685465,100,PRODUCT_CODE_EXACT,False,False
BH26.1797,2,1040010000080000,1040010000080000,Xe nnp Thnng Nhnt TE Batman16 Ghi,5,1490092,7450463,100,PRODUCT_CODE_EXACT,False,False
BH26.1797,3,1000220020220000,1000220020220000,Xe nnp Thnng Nhnt TE Love 16 Xanh dnnng,9,1133611,10202499,100,PRODUCT_CODE_EXACT,False,False
BH26.1797,4,000334002013000,000334002013000,Xe nnp Thnng Nhnt Super 20 Xanh,6,1960648,11763888,100,PRODUCT_CODE_EXACT,False,False
BH26.1797,5,000125002009000,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,8,1561389,12491112,100,PRODUCT_CODE_EXACT,False,False
BH26.1797,6,000337002022000,000337002022000,Xe nnp Thnng Nhnt SK 24 xanh,10,1925000,19250000,100,PRODUCT_CODE_EXACT,False,False
BH26.1797,7,000335002001000,000335002001000,Xe nnp Thnng Nhnt Super 24 nen,4,2488240,9952963,100,PRODUCT_CODE_EXACT,False,False
BH26.1798,1,1000210020090000,1000210020090000,Xe nnp Thnng Nhnt TE Love 12 Hnng,2,1062315,2124630,100,PRODUCT_CODE_EXACT,False,False
BH26.1798,2,1000270020150000,1000270020150000,Xe nnp Thnng Nhnt TE Spaceboy 16 Café/nâu,7,1133611,7935277,100,PRODUCT_CODE_EXACT,False,False
BH26.1798,3,000334002013000,000334002013000,Xe nnp Thnng Nhnt Super 20 Xanh,7,1960648,13724536,100,PRODUCT_CODE_EXACT,False,False
BH26.1798,4,000335002001000,000335002001000,Xe nnp Thnng Nhnt Super 24 nen,2,2488241,4976482,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,1,000232003008000,000232003008000,Xe nnp Thnng Nhnt MS 27.5 Ghi,2,2233333,4466666,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,2,000218002001000,000218002001000,Xe nnp Thnng Nhnt GN 06-27 nen,3,1530555,4591665,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,3,000218002007000,000218002007000,Xe nnp Thnng Nhnt GN 06-27 Coban,3,1530555,4591665,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,4,000230002002000,000230002002000,Xe nnp Thnng Nhnt LD 26 Trnng,1,1799444,1799444,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,5,000401002016000,000401002016000,"Xe nnp Thnng Nhnt Nn Truynn thnng Lnp nn,",5,1530555,7652775,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,6,000209002025000,000209002025000,Xe nnp Thnng Nhnt 219-26 Xanh Tím,5,1469444,7347220,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,7,000217003001000,000217003001000,Xe nnp Thnng Nhnt GN 06-26 2.0 nen,5,1591666,7958330,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,8,000217003008000,000217003008000,Xe nnp Thnng Nhnt GN 06-26 2.0 Ghi,5,1591666,7958330,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,9,000226003002000,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,1,1683333,1683333,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,10,000331002022000,000331002022000,Xe nnp Thnng Nhnt MTB 26-02 Xanh dnnng,2,1799444,3598888,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,11,1040010000080000,1040010000080000,Xe nnp Thnng Nhnt TE Batman16 Ghi,5,1326851,6634255,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,12,000230002002000,000230002002000,Xe nnp Thnng Nhnt LD 26 Trnng,4,1799444,7197776,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,13,000230002023000,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,3,1799444,5398332,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,14,000103002009000,000103002009000,Xe nnp Thnng Nhnt We Bare Bears 16 Hnng,2,1262037,2524074,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,15,000331002001000,000331002001000,Xe nnp Thnng Nhnt MTB 26-02 nen,3,1799444,5398332,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,16,000230002023000,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,2,1799444,3598888,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,17,000216003005000,000216003005000,Xe nnp Thnng Nhnt GN 06-24 2.0 Cam,5,1530555,7652775,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,18,000217003005000,000217003005000,Xe nnp Thnng Nhnt GN 06-26 2.0 Cam,5,1591666,7958330,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,19,000217002007000,000217002007000,Xe nnp Thnng Nhnt GN 06-26 Coban,5,1469444,7347220,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,20,000217002001000,000217002001000,Xe nnp Thnng Nhnt GN 06-26 nen,5,1469444,7347220,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,21,000216002001000,000216002001000,Xe nnp Thnng Nhnt GN 06-24 nen,1,1408333,1408333,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,22,000216002007000,000216002007000,Xe nnp Thnng Nhnt GN 06-24 Coban,2,1408333,2816666,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,23,1000400050020000,1000400050020000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Trnng,1,2960555,2960555,100,PRODUCT_CODE_EXACT,False,False
BH26.1799,24,1000400050080010,1000400050080010,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Ghi,2,2960555,5921110,100,PRODUCT_CODE_EXACT,False,False
BH26.1800,1,000225002009000,000225002009000,Xe nnp Thnng Nhnt New 26 Hnng,2,1616111,3232222,100,PRODUCT_CODE_EXACT,False,False
BH26.1800,2,000413002001000,000413002001000,Xe nnp Thnng Nhnt Highway 27.5 nen bóng,1,2716111,2716111,100,PRODUCT_CODE_EXACT,False,False
BH26.1800,3,000225002023000,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,5,1616111,8080555,100,PRODUCT_CODE_EXACT,False,False
BH26.1800,4,000226003023000,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,5,1683333,8416665,100,PRODUCT_CODE_EXACT,False,False
BH26.1800,5,000226003002000,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,4,1683333,6733332,100,PRODUCT_CODE_EXACT,False,False
BH26.1800,6,000230002002000,000230002002000,Xe nnp Thnng Nhnt LD 26 Trnng,1,1799444,1799444,100,PRODUCT_CODE_EXACT,False,False
BH26.1800,7,000131002019002,000131002019002,Xe nnp Thnng Nhnt GN 06 20 2024 Vàng,5,1169907,5849535,100,PRODUCT_CODE_EXACT,False,False
BH26.1800,8,000225002002000,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,5,1616111,8080555,100,PRODUCT_CODE_EXACT,False,False
BH26.1800,9,000216002001000,000216002001000,Xe nnp Thnng Nhnt GN 06-24 nen,1,1408333,1408333,100,PRODUCT_CODE_EXACT,False,False
BH26.1800,10,000226003002000,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,1,1683333,1683333,100,PRODUCT_CODE_EXACT,False,False
BH26.1800,11,000230002002000,000230002002000,Xe nnp Thnng Nhnt LD 26 Trnng,1,1799444,1799444,100,PRODUCT_CODE_EXACT,False,False
BH26.1800,12,000225002009000,000225002009000,Xe nnp Thnng Nhnt New 26 Hnng,2,1616111,3232222,100,PRODUCT_CODE_EXACT,False,False
BH26.1801,1,000217002007000,000217002007000,Xe nnp Thnng Nhnt GN 06-26 Coban,1,1469444,1469444,100,PRODUCT_CODE_EXACT,False,False
BH26.1801,2,000231002023000,000231002023000,Xe nnp Thnng Nhnt LD 26 We Bare Bears Kem,1,2172222,2172222,100,PRODUCT_CODE_EXACT,False,False
BH26.1801,3,100029005220000,100029005220000,Xe nnp Thnng Nhnt CPD 700C Xanh,1,2960555,2960555,100,PRODUCT_CODE_EXACT,False,False
BH26.1801,4,000216002007000,000216002007000,Xe nnp Thnng Nhnt GN 06-24 Coban,1,1408333,1408333,100,PRODUCT_CODE_EXACT,False,False
BH26.1801,5,000230002023000,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,1,1799444,1799444,100,PRODUCT_CODE_EXACT,False,False
BH26.1801,6,000337002001000,000337002001000,Xe nnp Thnng Nhnt SK 24 nen,1,1622222,1622222,100,PRODUCT_CODE_EXACT,False,False
BH26.1801,7,000337002022000,000337002022000,Xe nnp Thnng Nhnt SK 24 xanh,2,1622222,3244444,100,PRODUCT_CODE_EXACT,False,False
BH26.1801,8,000230002014000,000230002014000,Xe nnp Thnng Nhnt LD 26 Xanh Santorini,1,1799444,1799444,100,PRODUCT_CODE_EXACT,False,False
BH26.1802,1,000214004000000,000214004000000,Xe nnp Thnng Nhnt GN 05-26,30,1530555,45916650,100,PRODUCT_CODE_EXACT,False,False
BH26.1802,2,1000310050080000,1000310050080000,Xe nnp Thnng Nhnt Road RPD 700C Ghi,8,2664259,21314072,100,PRODUCT_CODE_EXACT,False,False
BH26.1803,1,000225002002000,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,2,1917870,3835740,100,PRODUCT_CODE_EXACT,False,False
BH26.1803,2,000131002008001,000131002008001,Xe nnp Thnng Nhnt GN 06 20 2024 Ghi,2,1418796,2837592,100,PRODUCT_CODE_EXACT,False,False
BH26.1803,3,000131002004005,000131002004005,Xe nnp Thnng Nhnt GN 06 20 2024 nn,2,1418796,2837592,100,PRODUCT_CODE_EXACT,False,False
BH26.1803,4,000125002013000,000125002013000,Xe nnp Thnng Nhnt Puppy 20 Xanh,2,1561389,3122778,100,PRODUCT_CODE_EXACT,False,False
BH26.1804,1,000225002025000,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,2,1917870,3835740,100,PRODUCT_CODE_EXACT,False,False
BH26.1804,2,000226003002000,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,2,1996296,3992592,100,PRODUCT_CODE_EXACT,False,False
BH26.1804,3,000226003014000,000226003014000,Xe nnp Thnng Nhnt LD 24-01_2023 Xanh Sant,2,1996296,3992592,100,PRODUCT_CODE_EXACT,False,False
BH26.1804,4,000226003015000,000226003015000,Xe nnp Thnng Nhnt LD 24-01_2023 Café/nâu,2,1996296,3992592,100,PRODUCT_CODE_EXACT,False,False
BH26.1804,5,000125002002000,000125002002000,Xe nnp Thnng Nhnt Puppy 20 Trnng,2,1561389,3122778,100,PRODUCT_CODE_EXACT,False,False
BH26.1805,1,000226003023000,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,2,1996296,3992592,100,PRODUCT_CODE_EXACT,False,False
BH26.1805,2,000230002023000,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,1,2131759,2131759,100,PRODUCT_CODE_EXACT,False,False
BH26.1805,3,000230002009000,000230002009000,Xe nnp Thnng Nhnt LD 26 Pastel Hnng,1,2131759,2131759,100,PRODUCT_CODE_EXACT,False,False
BH26.1806,1,000226003002000,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,2,1996296,3992592,100,PRODUCT_CODE_EXACT,False,False
BH26.1806,2,000125002009000,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,2,1561389,3122778,100,PRODUCT_CODE_EXACT,False,False
BH26.1807,1,000225002023000,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,2,1917870,3835740,100,PRODUCT_CODE_EXACT,False,False
BH26.1807,2,000226003002000,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,1,1996296,1996296,100,PRODUCT_CODE_EXACT,False,False
BH26.1807,3,000230002013000,000230002013000,Xe nnp Thnng Nhnt LD 26 Pastel Xanh,1,2131759,2131759,100,PRODUCT_CODE_EXACT,False,False
BH26.1808,1,000131002008001,000131002008001,Xe nnp Thnng Nhnt GN 06 20 2024 Ghi,1,1418796,1418796,100,PRODUCT_CODE_EXACT,False,False
BH26.1808,2,000131002001002,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,1,1418796,1418796,100,PRODUCT_CODE_EXACT,False,False
BH26.1808,3,000132002022001,000132002022001,Xe nnp Thnng Nhnt GN 2.0 20 xanh - Superma,1,1561389,1561389,100,PRODUCT_CODE_EXACT,False,False
BH26.1808,4,000125002009000,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,1,1561389,1561389,100,PRODUCT_CODE_EXACT,False,False
BH26.1809,1,000224002023000,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,1,1846574,1846574,100,PRODUCT_CODE_EXACT,False,False
BH26.1809,2,000225002023000,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,1,1917870,1917870,100,PRODUCT_CODE_EXACT,False,False
BH26.1809,3,000225002025000,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,1,1917870,1917870,100,PRODUCT_CODE_EXACT,False,False
BH26.1809,4,000226003002000,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,1,1996296,1996296,100,PRODUCT_CODE_EXACT,False,False
BH26.1809,5,000226003023000,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,1,1996296,1996296,100,PRODUCT_CODE_EXACT,False,False
