message_id,file_name,from_address,subject,received_at,attachment_name,email_so_number,pdf_so_number,email_order_date,pdf_order_date,email_customer_name,pdf_customer_name,email_tax_id,pdf_tax_id,email_address,pdf_address,email_phone,email_total_quantity,pdf_total_quantity,email_total_amount,pdf_total_amount
<177639810024.27.4353346364381738149@longphu.vn>,BH26_1787.eml,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ <dathang@longphu.vn>,Yêu cầu cung cấp hàng - BH26.1787,2026-03-25 16:20:18+07:00,BH26_1787.pdf,BH26.1787,BH26.1787,2026-03-25,2026-03-25,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,CÔNG TY TNHH THnnNG MnI LONG PHÚ,167397253,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội","phn Tràng Thi, phnnng Hàng Trnng, Qunn Hoàn Kinm, TP Hà Nni",0744504760,1,1,1900000,1900000
<177639810024.27.6680499181536654310@longphu.vn>,BH26_1788.eml,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ <dathang@longphu.vn>,Yêu cầu cung cấp hàng - BH26.1788,2026-03-25 08:26:48+07:00,BH26_1788.pdf,BH26.1788,BH26.1788,2026-03-25,2026-03-25,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,CÔNG TY TNHH THnnNG MnI LONG PHÚ,167397253,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội","phn Tràng Thi, phnnng Hàng Trnng, Qunn Hoàn Kinm, TP Hà Nni",0964567990,2,2,1900000,1900000
<177639810025.27.597403702469784056@xuanmai.vn>,BH26_1789.eml,CỬA HÀNG XE ĐẠP XUÂN MAI <dathang@xuanmai.vn>,[ĐẶT HÀNG] BH26.1789,2026-03-25 08:06:14+07:00,BH26_1789.pdf,BH26.1789,BH26.1789,2026-03-25,2026-03-25,CỬA HÀNG XE ĐẠP XUÂN MAI,CnA HÀNG XE nnP XUÂN MAI,295320846,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội","Cnm công nghinp vna và nhn Tn Liêm, Bnc Tn Liêm, Hà Nni",0913723580,2,2,4200000,4200000
<177639810025.27.8299606445068321481@longphu.vn>,BH26_1790.eml,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ <dathang@longphu.vn>,Yêu cầu cung cấp hàng - BH26.1790,2026-03-25 17:16:09+07:00,BH26_1790.pdf,BH26.1790,BH26.1790,2026-03-25,2026-03-25,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,CÔNG TY TNHH THnnNG MnI LONG PHÚ,167397253,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội","phn Tràng Thi, phnnng Hàng Trnng, Qunn Hoàn Kinm, TP Hà Nni",0724116446,2,2,3180000,3180000
<177639810036.27.13225090588063659510@xuanmai.vn>,BH26_1791.eml,CỬA HÀNG XE ĐẠP XUÂN MAI <dathang@xuanmai.vn>,Đơn đặt hàng BH26.1791 ngày 25/03/2026,2026-03-25 08:21:56+07:00,BH26_1791.pdf,BH26.1791,BH26.1791,2026-03-25,2026-03-25,CỬA HÀNG XE ĐẠP XUÂN MAI,CnA HÀNG XE nnP XUÂN MAI,295320846,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội","Cnm công nghinp vna và nhn Tn Liêm, Bnc Tn Liêm, Hà Nni",0952315806,2,2,1900000,1900000
<177639810026.27.2540026352601172399@longphu.vn>,BH26_1792.eml,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ <dathang@longphu.vn>,Đơn đặt hàng BH26.1792 ngày 25/03/2026,2026-03-25 16:45:01+07:00,BH26_1792.pdf,BH26.1792,BH26.1792,2026-03-25,2026-03-25,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,CÔNG TY TNHH THnnNG MnI LONG PHÚ,167397253,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội","phn Tràng Thi, phnnng Hàng Trnng, Qunn Hoàn Kinm, TP Hà Nni",0922921575,1,1,1590000,1590000
<177639810025.27.8189234399946753244@longphu.vn>,BH26_1793.eml,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ <dathang@longphu.vn>,Đặt hàng xe đạp Thống Nhất - BH26.1793,2026-03-25 15:45:31+07:00,BH26_1793.pdf,BH26.1793,BH26.1793,2026-03-25,2026-03-25,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,CÔNG TY TNHH THnnNG MnI LONG PHÚ,167397253,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội","phn Tràng Thi, phnnng Hàng Trnng, Qunn Hoàn Kinm, TP Hà Nni",0809616228,2,2,4200000,4200000
<177639810076.27.7013273838080670364@ngocanh.vn>,BH26_1794.eml,HỘ KINH DOANH NGỌC ANH <dathang@ngocanh.vn>,Purchase Order BH26.1794,2026-03-26 13:11:33+07:00,BH26_1794.pdf,BH26.1794,BH26.1794,2026-03-26,2026-03-26,HỘ KINH DOANH NGỌC ANH,Hn KINH DOANH NGnC ANH,108715433,108715433,"Phố Kênh Đào, Xã Hồng Sơn, TP Hà Nội","Phn Kênh nào, Xã Hnng Snn, TP Hà Nni",0828693097,20,20,29865361,29865361
<177639810076.27.13303475217092824134@leanh.vn>,BH26_1795.eml,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH <dathang@leanh.vn>,Purchase Order BH26.1795,2026-03-26 15:33:03+07:00,BH26_1795.pdf,BH26.1795,BH26.1795,2026-03-26,2026-03-26,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,CÔNG TY Cn PHnN THnnNG MnI LÊ ANH,319500449,319500449,"Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Trnn Quang Khni, Phnnng Tân nnnh, Qunn 1, Thành phn Hn Chí Minh, Vint Nam",0993210322,16,16,23570556,23570556
<177639810075.27.8862715818675390483@leanh.vn>,BH26_1796.eml,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH <dathang@leanh.vn>,[ĐẶT HÀNG] BH26.1796,2026-03-26 08:41:30+07:00,BH26_1796.pdf,BH26.1796,BH26.1796,2026-03-26,2026-03-26,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,CÔNG TY Cn PHnN THnnNG MnI LÊ ANH,319500449,319500449,"Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Trnn Quang Khni, Phnnng Tân nnnh, Qunn 1, Thành phn Hn Chí Minh, Vint Nam",0977117339,27,27,40232500,40232500
<177639810077.27.4467738019172195873@leanh.vn>,BH26_1797.eml,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH <dathang@leanh.vn>,Yêu cầu cung cấp hàng - BH26.1797,2026-03-26 08:22:03+07:00,BH26_1797.pdf,BH26.1797,BH26.1797,2026-03-26,2026-03-26,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,CÔNG TY Cn PHnN THnnNG MnI LÊ ANH,319500449,319500449,"Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Trnn Quang Khni, Phnnng Tân nnnh, Qunn 1, Thành phn Hn Chí Minh, Vint Nam",0950578731,53,53,82796390,82796390
<177639810074.27.17931284165453178180@leanh.vn>,BH26_1798.eml,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH <dathang@leanh.vn>,[ĐẶT HÀNG] BH26.1798,2026-03-26 14:05:03+07:00,BH26_1798.pdf,BH26.1798,BH26.1798,2026-03-26,2026-03-26,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,CÔNG TY Cn PHnN THnnNG MnI LÊ ANH,319500449,319500449,"Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Trnn Quang Khni, Phnnng Tân nnnh, Qunn 1, Thành phn Hn Chí Minh, Vint Nam",0810689651,18,18,28760925,28760925
<177639810073.27.16579326690928893830@dailoi.vn>,BH26_1799.eml,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI <dathang@dailoi.vn>,Yêu cầu cung cấp hàng - BH26.1799,2026-03-26 14:37:53+07:00,BH26_1799.pdf,BH26.1799,BH26.1799,2026-03-26,2026-03-26,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,CÔNG TY TNHH THnnNG MnI nnI LnI,105330405,105330405,"đường Vạn Xuân, Thôn Cựu Quán, Xã Hoài Đức, TP Hà Nội","nnnng Vnn Xuân, Thôn Cnu Quán, Xã Hoài nnc, TP Hà Nni",0891545499,77,77,125812182,125812182
<177639810074.27.4898171931225669255@dailoi.vn>,BH26_1800.eml,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI <dathang@dailoi.vn>,Purchase Order BH26.1800,2026-03-26 07:57:38+07:00,BH26_1800.pdf,BH26.1800,BH26.1800,2026-03-26,2026-03-26,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,CÔNG TY TNHH THnnNG MnI nnI LnI,105330405,105330405,"đường Vạn Xuân, Thôn Cựu Quán, Xã Hoài Đức, TP Hà Nội","nnnng Vnn Xuân, Thôn Cnu Quán, Xã Hoài nnc, TP Hà Nni",0990976954,33,33,53031751,53031751
<177639810073.27.11607807148039577834@dailoi.vn>,BH26_1801.eml,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI <dathang@dailoi.vn>,Đặt hàng xe đạp Thống Nhất - BH26.1801,2026-03-26 15:10:16+07:00,BH26_1801.pdf,BH26.1801,BH26.1801,2026-03-26,2026-03-26,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,CÔNG TY TNHH THnnNG MnI nnI LnI,105330405,105330405,"đường Vạn Xuân, Thôn Cựu Quán, Xã Hoài Đức, TP Hà Nội","nnnng Vnn Xuân, Thôn Cnu Quán, Xã Hoài nnc, TP Hà Nni",0340993088,9,9,16476108,16476108
<177639810075.27.4197431670680312071@binhminh.vn>,BH26_1802.eml,CÔNG TY TNHH BÌNH MINH <dathang@binhminh.vn>,Đơn đặt hàng BH26.1802 ngày 26/03/2026,2026-03-26 17:36:09+07:00,BH26_1802.pdf,BH26.1802,BH26.1802,2026-03-26,2026-03-26,CÔNG TY TNHH BÌNH MINH,CÔNG TY TNHH BÌNH MINH,202478042,202478042,"Ngõ 68/53/22 Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, TP Hà Nội, Việt Nam","Ngõ 68/53/22 Cnu Giny, Phnnng Quan Hoa, Qunn Cnu Giny, TP Hà Nni, Vint Nam",0338808954,38,38,67230722,67230722
<177639810113.27.12948520968303991735@chithanh.vn>,BH26_1803.eml,CÔNG TY TNHH CHI THÀNH <dathang@chithanh.vn>,[ĐẶT HÀNG] BH26.1803,2026-03-27 10:47:11+07:00,BH26_1803.pdf,BH26.1803,BH26.1803,2026-03-27,2026-03-27,CÔNG TY TNHH CHI THÀNH,CÔNG TY TNHH CHI THÀNH,402385989,402385989,"đường Bờ Bao Tân Thắng, phường Sơn Kỳ, quận Tân Phú, TP Hồ Chí Minh","nnnng Bn Bao Tân Thnng, phnnng Snn Kn, qunn Tân Phú, TP Hn Chí Minh",0327209678,8,8,12633702,12633702
<177639810114.27.14524425676117100407@chithanh.vn>,BH26_1804.eml,CÔNG TY TNHH CHI THÀNH <dathang@chithanh.vn>,Đặt hàng xe đạp Thống Nhất - BH26.1804,2026-03-27 12:19:42+07:00,BH26_1804.pdf,BH26.1804,BH26.1804,2026-03-27,2026-03-27,CÔNG TY TNHH CHI THÀNH,CÔNG TY TNHH CHI THÀNH,402385989,402385989,"đường Bờ Bao Tân Thắng, phường Sơn Kỳ, quận Tân Phú, TP Hồ Chí Minh","nnnng Bn Bao Tân Thnng, phnnng Snn Kn, qunn Tân Phú, TP Hn Chí Minh",0740188816,10,10,18936294,18936294
<177639810113.27.18240840806425136351@chithanh.vn>,BH26_1805.eml,CÔNG TY TNHH CHI THÀNH <dathang@chithanh.vn>,Purchase Order BH26.1805,2026-03-27 12:48:18+07:00,BH26_1805.pdf,BH26.1805,BH26.1805,2026-03-27,2026-03-27,CÔNG TY TNHH CHI THÀNH,CÔNG TY TNHH CHI THÀNH,402385989,402385989,"đường Bờ Bao Tân Thắng, phường Sơn Kỳ, quận Tân Phú, TP Hồ Chí Minh","nnnng Bn Bao Tân Thnng, phnnng Snn Kn, qunn Tân Phú, TP Hn Chí Minh",0749495728,4,4,8256110,8256110
<177639810111.27.8820899134680698960@chithanh.vn>,BH26_1806.eml,CÔNG TY TNHH CHI THÀNH <dathang@chithanh.vn>,[ĐẶT HÀNG] BH26.1806,2026-03-27 08:17:42+07:00,BH26_1806.pdf,BH26.1806,BH26.1806,2026-03-27,2026-03-27,CÔNG TY TNHH CHI THÀNH,CÔNG TY TNHH CHI THÀNH,402385989,402385989,"đường Bờ Bao Tân Thắng, phường Sơn Kỳ, quận Tân Phú, TP Hồ Chí Minh","nnnng Bn Bao Tân Thnng, phnnng Snn Kn, qunn Tân Phú, TP Hn Chí Minh",0946875503,4,4,7115370,7115370
<177639810110.27.4073949424048936936@chithanh.vn>,BH26_1807.eml,CÔNG TY TNHH CHI THÀNH <dathang@chithanh.vn>,[ĐẶT HÀNG] BH26.1807,2026-03-27 15:22:32+07:00,BH26_1807.pdf,BH26.1807,BH26.1807,2026-03-27,2026-03-27,CÔNG TY TNHH CHI THÀNH,CÔNG TY TNHH CHI THÀNH,402385989,402385989,"đường Bờ Bao Tân Thắng, phường Sơn Kỳ, quận Tân Phú, TP Hồ Chí Minh","nnnng Bn Bao Tân Thnng, phnnng Snn Kn, qunn Tân Phú, TP Hn Chí Minh",0784703929,4,4,7963795,7963795
<177639810110.27.17351664602714703198@chithanh.vn>,BH26_1808.eml,CÔNG TY TNHH CHI THÀNH <dathang@chithanh.vn>,Purchase Order BH26.1808,2026-03-27 13:37:21+07:00,BH26_1808.pdf,BH26.1808,BH26.1808,2026-03-27,2026-03-27,CÔNG TY TNHH CHI THÀNH,CÔNG TY TNHH CHI THÀNH,402385989,402385989,"đường Bờ Bao Tân Thắng, phường Sơn Kỳ, quận Tân Phú, TP Hồ Chí Minh","nnnng Bn Bao Tân Thnng, phnnng Snn Kn, qunn Tân Phú, TP Hn Chí Minh",0895918271,4,4,5960370,5960370
<177639810110.27.12733610047131369511@chithanh.vn>,BH26_1809.eml,CÔNG TY TNHH CHI THÀNH <dathang@chithanh.vn>,Đặt hàng xe đạp Thống Nhất - BH26.1809,2026-03-27 16:10:09+07:00,BH26_1809.pdf,BH26.1809,BH26.1809,2026-03-27,2026-03-27,CÔNG TY TNHH CHI THÀNH,CÔNG TY TNHH CHI THÀNH,402385989,402385989,"đường Bờ Bao Tân Thắng, phường Sơn Kỳ, quận Tân Phú, TP Hồ Chí Minh","nnnng Bn Bao Tân Thnng, phnnng Snn Kn, qunn Tân Phú, TP Hn Chí Minh",0320469732,7,7,13560554,13560554
<177639810109.27.16377045469855382059@xuanmai.vn>,BH26_1810.eml,DOANH NGHIỆP TW XUÂN MAI <dathang@xuanmai.vn>,Purchase Order BH26.1810,2026-03-27 14:04:21+07:00,BH26_1810.pdf,BH26.1810,BH26.1810,2026-03-27,2026-03-27,DOANH NGHIỆP TW XUÂN MAI,DOANH NGHInP TW XUÂN MAI,264200470,264200470,"Keangnam Ha Noi Landmark Tower, đường Phạm Hùng, Phường Mễ Trì, Quận Nam Từ Liêm, Thành phố Hà Nội, Việt Nam","Keangnam Ha Noi Landmark Tower, nnnng Phnm Hùng, Phnnng Mn Trì, Qunn Nam Tn Liêm, Thành phn Hà Nni, Vint Nam",0815833932,300,300,638888889,638888889
<177639810109.27.12655824521904349700@binhminh.vn>,BH26_1811.eml,CÔNG TY TNHH BÌNH MINH <dathang@binhminh.vn>,[ĐẶT HÀNG] BH26.1811,2026-03-27 15:40:34+07:00,BH26_1811.pdf,BH26.1811,BH26.1811,2026-03-27,2026-03-27,CÔNG TY TNHH BÌNH MINH,CÔNG TY TNHH BÌNH MINH,202478042,202478042,"Ngõ 68/53/22 Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, TP Hà Nội, Việt Nam","Ngõ 68/53/22 Cnu Giny, Phnnng Quan Hoa, Qunn Cnu Giny, TP Hà Nni, Vint Nam",0871460496,65,65,103421633,103421633
<177639810109.27.8585022253727742930@minhphuong.vn>,BH26_1812.eml,CÔNG TY TNHH MINH PHƯƠNG <dathang@minhphuong.vn>,Purchase Order BH26.1812,2026-03-27 13:13:04+07:00,BH26_1812.pdf,BH26.1812,BH26.1812,2026-03-27,2026-03-27,CÔNG TY TNHH MINH PHƯƠNG,CÔNG TY TNHH MINH PHnnNG,221310730,221310730,"đường Nguyễn Hữu Cảnh, Phường Quảng Phú, Thanh Hóa","nnnng Nguynn Hnu Cnnh, Phnnng Qunng Phú, Thanh Hóa",0831804447,6,6,17166666,17166666
<177639810108.27.4359013198458341447@leanh.vn>,BH26_1813.eml,CÔNG TY TNHH LÊ ANH <dathang@leanh.vn>,[ĐẶT HÀNG] BH26.1813,2026-03-27 16:02:45+07:00,BH26_1813.pdf,BH26.1813,BH26.1813,2026-03-27,2026-03-27,CÔNG TY TNHH LÊ ANH,CÔNG TY TNHH LÊ ANH,219035027,219035027,"Xã Xuân Cẩm, Bắc Ninh","Xã Xuân Cnm, Bnc Ninh",0980794404,31,31,49647209,49647209
<177639810114.27.15229696722977560528@taybac.vn>,BH26_1814.eml,HỘ KINH DOANH TÂY BẮC <dathang@taybac.vn>,Đơn đặt hàng BH26.1814 ngày 27/03/2026,2026-03-27 12:40:52+07:00,BH26_1814.pdf,BH26.1814,BH26.1814,2026-03-27,2026-03-27,HỘ KINH DOANH TÂY BẮC,Hn KINH DOANH TÂY BnC,262570297,262570297,"Thửa đất 23, tờ bản đồ 02, thôn Dương Huy, Phường Vân Hà, Tỉnh Bắc Ninh, Việt Nam","Thna nnt 23, tn bnn nn 02, thôn Dnnng Huy, Phnnng Vân Hà, Tnnh Bnc Ninh, Vint Nam",0798324244,16,16,30031566,30031566
<177639810108.27.4824804052345648078@taybac.vn>,BH26_1815.eml,HỘ KINH DOANH TÂY BẮC <dathang@taybac.vn>,Yêu cầu cung cấp hàng - BH26.1815,2026-03-27 16:33:11+07:00,BH26_1815.pdf,BH26.1815,BH26.1815,2026-03-27,2026-03-27,HỘ KINH DOANH TÂY BẮC,Hn KINH DOANH TÂY BnC,262570297,262570297,"Thửa đất 23, tờ bản đồ 02, thôn Dương Huy, Phường Vân Hà, Tỉnh Bắc Ninh, Việt Nam","Thna nnt 23, tn bnn nn 02, thôn Dnnng Huy, Phnnng Vân Hà, Tnnh Bnc Ninh, Vint Nam",0346435153,11,11,17044070,17044070
<177639810107.27.4925175950887760425@binhminh.vn>,BH26_1816.eml,CÔNG TY CỔ PHẦN THƯƠNG MẠI BÌNH MINH <dathang@binhminh.vn>,Purchase Order BH26.1816,2026-03-27 16:07:39+07:00,BH26_1816.pdf,BH26.1816,BH26.1816,2026-03-27,2026-03-27,CÔNG TY CỔ PHẦN THƯƠNG MẠI BÌNH MINH,"CÔNG TY Cn PHnN THnnNG MnI BÌNH
MINH",100519428,100519428,"C17, Phường Mường Thanh, Tỉnh Điện Biên","C17, Phnnng Mnnng Thanh, Tnnh ninn Biên",0996093874,11,11,21168886,21168886
<177639810107.27.7075698668384473835@vietanh.vn>,BH26_1817.eml,DOANH NGHIỆP TW VIỆT ANH <dathang@vietanh.vn>,Đặt hàng xe đạp Thống Nhất - BH26.1817,2026-03-27 07:51:45+07:00,BH26_1817.pdf,BH26.1817,BH26.1817,2026-03-27,2026-03-27,DOANH NGHIỆP TW VIỆT ANH,DOANH NGHInP TW VInT ANH,240687273,240687273,"tổ 3, Phường Kiến Hưng, TP Hà Nội","tn 3, Phnnng Kinn Hnng, TP Hà Nni",0971535484,5,5,6961110,6961110
<177639810106.27.17262931473482616592@vietanh.vn>,BH26_1818.eml,DOANH NGHIỆP TW VIỆT ANH <dathang@vietanh.vn>,[ĐẶT HÀNG] BH26.1818,2026-03-27 09:58:50+07:00,BH26_1818.pdf,BH26.1818,BH26.1818,2026-03-27,2026-03-27,DOANH NGHIỆP TW VIỆT ANH,DOANH NGHInP TW VInT ANH,240687273,240687273,"tổ 3, Phường Kiến Hưng, TP Hà Nội","tn 3, Phnnng Kinn Hnng, TP Hà Nni",0327080804,21,21,32764805,32764805
<177639810106.27.18108895530318680601@yenbinh.vn>,BH26_1819.eml,HỘ KINH DOANH YÊN BÌNH <dathang@yenbinh.vn>,Đơn đặt hàng BH26.1819 ngày 27/03/2026,2026-03-27 14:54:29+07:00,BH26_1819.pdf,BH26.1819,BH26.1819,2026-03-27,2026-03-27,HỘ KINH DOANH YÊN BÌNH,Hn KINH DOANH YÊN BÌNH,236481534,236481534,"đường Phạm Văn Đồng, Phường Đông Ngạc, Thành phố Hà Nội","nnnng Phnm Vnn nnng, Phnnng nông Ngnc, Thành phn Hà Nni",0875363825,15,15,23661106,23661106
<177639810106.27.7394068358313046619@dailoi.vn>,BH26_1820.eml,HỘ KINH DOANH ĐẠI LỢI <dathang@dailoi.vn>,[ĐẶT HÀNG] BH26.1820,2026-03-27 16:34:52+07:00,BH26_1820.pdf,BH26.1820,BH26.1820,2026-03-27,2026-03-27,HỘ KINH DOANH ĐẠI LỢI,Hn KINH DOANH nnI LnI,105325305,105325305,"Nhà số 7, đường Tam Đạc 2, cụm 7, xã Liên Minh, TP Hà Nội","Nhà sn 7, nnnng Tam nnc 2, cnm 7, xã Liên Minh, TP Hà Nni",0877095092,13,13,19848325,19848325
<177639810105.27.7889732399476873975@yenbinh.vn>,BH26_1821.eml,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH <dathang@yenbinh.vn>,Đơn đặt hàng BH26.1821 ngày 27/03/2026,2026-03-27 15:58:15+07:00,BH26_1821.pdf,BH26.1821,BH26.1821,2026-03-27,2026-03-27,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,CÔNG TY TNHH THnnNG MnI YÊN BÌNH,150900540,150900540,"Xã Thuận An, Thành phố Hà Nội","Xã Thunn An, Thành phn Hà Nni",0363252685,27,27,45174989,45174989
<177639810105.27.11782411248814811848@thanhbinh.vn>,BH26_1822.eml,CỬA HÀNG XE ĐẠP THANH BÌNH <dathang@thanhbinh.vn>,[ĐẶT HÀNG] BH26.1822,2026-03-27 11:53:02+07:00,BH26_1822.pdf,BH26.1822,BH26.1822,2026-03-27,2026-03-27,CỬA HÀNG XE ĐẠP THANH BÌNH,CnA HÀNG XE nnP THANH BÌNH,236477595,236477595,"Xã Đông Anh, TP Hà Nội","Xã nông Anh, TP Hà Nni",0705718876,8,8,12782218,12782218
<177639810104.27.3563196908868290634@thanhbinh.vn>,BH26_1823.eml,CỬA HÀNG XE ĐẠP THANH BÌNH <dathang@thanhbinh.vn>,Purchase Order BH26.1823,2026-03-27 07:42:49+07:00,BH26_1823.pdf,BH26.1823,BH26.1823,2026-03-27,2026-03-27,CỬA HÀNG XE ĐẠP THANH BÌNH,CnA HÀNG XE nnP THANH BÌNH,236477595,236477595,"Xã Đông Anh, TP Hà Nội","Xã nông Anh, TP Hà Nni",0918736910,5,5,8080555,8080555
<177639810104.27.5442236906214506488@phuthinh.vn>,BH26_1824.eml,CÔNG TY TNHH PHÚ THỊNH <dathang@phuthinh.vn>,Đặt hàng xe đạp Thống Nhất - BH26.1824,2026-03-27 10:38:52+07:00,BH26_1824.pdf,BH26.1824,BH26.1824,2026-03-27,2026-03-27,CÔNG TY TNHH PHÚ THỊNH,CÔNG TY TNHH PHÚ THnNH,221785427,221785427,"Quang Trung, phường Phú La, quận Hà Đông, Thành phố Hà Nội, Việt Nam","Quang Trung, phnnng Phú La, qunn Hà nông, Thành phn Hà Nni, Vint Nam",0396091632,18,18,29474991,29474991
<177639810104.27.259807503157214731@phuthinh.vn>,BH26_1825.eml,CÔNG TY TNHH PHÚ THỊNH <dathang@phuthinh.vn>,Đơn đặt hàng BH26.1825 ngày 27/03/2026,2026-03-27 07:07:35+07:00,BH26_1825.pdf,BH26.1825,BH26.1825,2026-03-27,2026-03-27,CÔNG TY TNHH PHÚ THỊNH,CÔNG TY TNHH PHÚ THnNH,221785427,221785427,"Quang Trung, phường Phú La, quận Hà Đông, Thành phố Hà Nội, Việt Nam","Quang Trung, phnnng Phú La, qunn Hà nông, Thành phn Hà Nni, Vint Nam",0918733526,7,7,10493884,10493884
<177639810103.27.11958753786714614569@taybac.vn>,BH26_1826.eml,DOANH NGHIỆP TW TÂY BẮC <dathang@taybac.vn>,Yêu cầu cung cấp hàng - BH26.1826,2026-03-27 14:39:05+07:00,BH26_1826.pdf,BH26.1826,BH26.1826,2026-03-27,2026-03-27,DOANH NGHIỆP TW TÂY BẮC,DOANH NGHInP TW TÂY BnC,291395090,291395090,"Phú Hậu, Xã Khánh Thiện, Ninh Bình","Phú Hnu, Xã Khánh Thinn, Ninh Bình",0891549823,15,15,21595363,21595363
<177639810107.27.10744504409054270080@phuthinh.vn>,BH26_1827.eml,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH <dathang@phuthinh.vn>,[ĐẶT HÀNG] BH26.1827,2026-03-27 16:06:20+07:00,BH26_1827.pdf,BH26.1827,BH26.1827,2026-03-27,2026-03-27,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,"CÔNG TY Cn PHnN THnnNG MnI PHÚ
THnNH",123994267,123994267,"phố 9 Phường Vân Giang, TP. Ninh Bình, Tỉnh Ninh Bình","phn 9 Phnnng Vân Giang, TP. Ninh Bình, Tnnh Ninh Bình",0957958691,13,13,18919438,18919438
<177639810114.27.12550093180996543730@phuthinh.vn>,BH26_1828.eml,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH <dathang@phuthinh.vn>,Đặt hàng xe đạp Thống Nhất - BH26.1828,2026-03-27 11:45:18+07:00,BH26_1828.pdf,BH26.1828,BH26.1828,2026-03-27,2026-03-27,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,"CÔNG TY Cn PHnN THnnNG MnI PHÚ
THnNH",123994267,123994267,"phố 9 Phường Vân Giang, TP. Ninh Bình, Tỉnh Ninh Bình","phn 9 Phnnng Vân Giang, TP. Ninh Bình, Tnnh Ninh Bình",0741757518,23,23,36433139,36433139
<177639810115.27.16920178320404810281@khaihoan.vn>,BH26_1829.eml,CỬA HÀNG XE ĐẠP KHẢI HOÀN <dathang@khaihoan.vn>,[ĐẶT HÀNG] BH26.1829,2026-03-27 16:20:47+07:00,BH26_1829.pdf,BH26.1829,BH26.1829,2026-03-27,2026-03-27,CỬA HÀNG XE ĐẠP KHẢI HOÀN,CnA HÀNG XE nnP KHnI HOÀN,291633835,291633835,"Xã Bình Lục, Tỉnh Ninh Bình","Xã Bình Lnc, Tnnh Ninh Bình",0727758640,9,9,13709812,13709812
<177639810115.27.9743074368763597645@khaihoan.vn>,BH26_1830.eml,CỬA HÀNG XE ĐẠP KHẢI HOÀN <dathang@khaihoan.vn>,Đặt hàng xe đạp Thống Nhất - BH26.1830,2026-03-27 15:20:02+07:00,BH26_1830.pdf,BH26.1830,BH26.1830,2026-03-27,2026-03-27,CỬA HÀNG XE ĐẠP KHẢI HOÀN,CnA HÀNG XE nnP KHnI HOÀN,291633835,291633835,"Xã Bình Lục, Tỉnh Ninh Bình","Xã Bình Lnc, Tnnh Ninh Bình",0701903030,7,7,9772774,9772774
