message_id,so_number,line_no,raw_product_code,raw_product_name,quantity,unit_price,line_total
<177639810039.27.9276199526568301161@namtien.vn>,BH26.1667,9,000131002004005,Xe nnp Thnng Nhnt GN 06 20 2024 nn,2,1169907,2339814
<177639810039.27.9276199526568301161@namtien.vn>,BH26.1667,10,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,1,1169907,1169907
<177639810039.27.9276199526568301161@namtien.vn>,BH26.1667,11,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,6,1555000,9330000
<177639810040.27.15336453505509460312@chithanh.vn>,BH26.1668,1,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,5,1683333,8416665
<177639810040.27.15336453505509460312@chithanh.vn>,BH26.1668,2,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,5,1616111,8080555
<177639810040.27.15336453505509460312@chithanh.vn>,BH26.1668,3,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,5,1616111,8080555
<177639810040.27.15336453505509460312@chithanh.vn>,BH26.1668,4,000334002001000,Xe nnp Thnng Nhnt Super 20 nen,3,1652777,4958331
<177639810040.27.15336453505509460312@chithanh.vn>,BH26.1668,5,000334002004000,Xe nnp Thnng Nhnt Super 20 nn,2,1652777,3305554
<177639810040.27.15336453505509460312@chithanh.vn>,BH26.1668,6,000131002019002,Xe nnp Thnng Nhnt GN 06 20 2024 Vàng,5,1169907,5849535
<177639810040.27.15336453505509460312@chithanh.vn>,BH26.1668,7,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,5,1169907,5849535
<177639810040.27.15336453505509460312@chithanh.vn>,BH26.1668,8,000131002008001,Xe nnp Thnng Nhnt GN 06 20 2024 Ghi,5,1169907,5849535
<177639810040.27.15336453505509460312@chithanh.vn>,BH26.1668,9,000132002003001,Xe nnp Thnng Nhnt GN 2.0 20 nn - Wonderwo,2,1310555,2621110
<177639810040.27.15336453505509460312@chithanh.vn>,BH26.1668,10,000103002009000,Xe nnp Thnng Nhnt We Bare Bears 16 Hnng,2,1262037,2524074
<177639810040.27.15336453505509460312@chithanh.vn>,BH26.1668,11,1000400050090000,Xe nnp Thnng Nhnt MTB SPD 27.5 15 Hnng,2,2960555,5921110
<177639810040.27.15336453505509460312@chithanh.vn>,BH26.1668,12,1000400050020000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Trnng,2,2960555,5921110
<177639810040.27.15336453505509460312@chithanh.vn>,BH26.1668,13,100029005080000,Xe nnp Thnng Nhnt CPD 700C Ghi,1,2960555,2960555
<177639810040.27.15336453505509460312@chithanh.vn>,BH26.1668,14,100029005090000,Xe nnp Thnng Nhnt CPD 700C Hnng,1,2960555,2960555
<177639810040.27.5610107680219465096@vanloi.vn>,BH26.1669,1,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,5,1683333,8416665
<177639810040.27.5610107680219465096@vanloi.vn>,BH26.1669,2,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,5,1616111,8080555
<177639810040.27.5610107680219465096@vanloi.vn>,BH26.1669,3,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,5,1555000,7775000
<177639810040.27.17242869586749678853@ngocanh.vn>,BH26.1670,1,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,1,1616111,1616111
<177639810040.27.17242869586749678853@ngocanh.vn>,BH26.1670,2,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,2,1616111,3232222
<177639810040.27.17242869586749678853@ngocanh.vn>,BH26.1670,3,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,2,1555000,3110000
<177639810040.27.17242869586749678853@ngocanh.vn>,BH26.1670,4,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,3,1683333,5049999
<177639810040.27.17242869586749678853@ngocanh.vn>,BH26.1670,5,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,3,1616111,4848333
<177639810040.27.17242869586749678853@ngocanh.vn>,BH26.1670,6,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,5,1616111,8080555
<177639810040.27.17242869586749678853@ngocanh.vn>,BH26.1670,7,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,2,1616111,3232222
<177639810040.27.17242869586749678853@ngocanh.vn>,BH26.1670,8,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,2,1555000,3110000
<177639810040.27.17242869586749678853@ngocanh.vn>,BH26.1670,9,100029005010000,Xe nnp Thnng Nhnt CPD 700C nen,1,2960555,2960555
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,1,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,1,1169907,1169907
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,2,000131002008001,Xe nnp Thnng Nhnt GN 06 20 2024 Ghi,2,1169907,2339814
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,3,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,2,1683333,3366666
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,4,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,2,1555000,3110000
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,5,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,4,1169907,4679628
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,6,000131002008001,Xe nnp Thnng Nhnt GN 06 20 2024 Ghi,2,1169907,2339814
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,7,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,2,1683333,3366666
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,8,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,2,1555000,3110000
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,9,000232003002000,Xe nnp Thnng Nhnt MS 27.5 Trnng,1,2233333,2233333
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,10,000231002002000,Xe nnp Thnng Nhnt LD 26 We Bare Bears Trnn,1,2172222,2172222
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,11,000231002023000,Xe nnp Thnng Nhnt LD 26 We Bare Bears Kem,1,2172222,2172222
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,12,100029005010000,Xe nnp Thnng Nhnt CPD 700C nen,1,2960555,2960555
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,13,100029005080000,Xe nnp Thnng Nhnt CPD 700C Ghi,1,2960555,2960555
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,14,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,3,1616111,4848333
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,15,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,4,1616111,6464444
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,16,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,2,1616111,3232222
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,17,000209002025000,Xe nnp Thnng Nhnt 219-26 Xanh Tím,3,1469444,4408332
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,18,000209002003000,Xe nnp Thnng Nhnt 219-26 nn nun,2,1469444,2938888
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,19,000214004000000,Xe nnp Thnng Nhnt GN 05-26,2,1530555,3061110
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,20,000216002001000,Xe nnp Thnng Nhnt GN 06-24 nen,2,1408333,2816666
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,21,000218002007000,Xe nnp Thnng Nhnt GN 06-27 Coban,1,1530555,1530555
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,22,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,2,1616111,3232222
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,23,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,1,1616111,1616111
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,24,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,3,1616111,4848333
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,25,000209002025000,Xe nnp Thnng Nhnt 219-26 Xanh Tím,2,1469444,2938888
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,26,000209002003000,Xe nnp Thnng Nhnt 219-26 nn nun,2,1469444,2938888
<177639810041.27.17477978819642324977@hoabinh.vn>,BH26.1671,27,000216002001000,Xe nnp Thnng Nhnt GN 06-24 nen,2,1408333,2816666
<177639810043.27.5239766461791722878@dongnam.vn>,BH26.1672,1,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,3,1616111,4848333
<177639810043.27.3621131187971926909@dongnam.vn>,BH26.1673,1,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,2,1616111,3232222
<177639810043.27.3621131187971926909@dongnam.vn>,BH26.1673,2,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,2,1616111,3232222
<177639810043.27.3621131187971926909@dongnam.vn>,BH26.1673,3,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,5,1616111,8080555
<177639810043.27.3621131187971926909@dongnam.vn>,BH26.1673,4,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,5,1616111,8080555
<177639810043.27.3621131187971926909@dongnam.vn>,BH26.1673,5,000122002009001,Xe nnp Thnng Nhnt Bubbles 20 Hnng dn quan,3,1310555,3931665
<177639810043.27.3621131187971926909@dongnam.vn>,BH26.1673,6,000122002022000,Xe nnp Thnng Nhnt Bubbles 20 Xanh,1,1310555,1310555
<177639810043.27.3621131187971926909@dongnam.vn>,BH26.1673,7,000105002004000,Xe nnp Thnng Nhnt Batwheels 12 nn,1,1132407,1132407
<177639810043.27.3621131187971926909@dongnam.vn>,BH26.1673,8,000105002013000,Xe nnp Thnng Nhnt Batwheels 12 Xanh,1,1132407,1132407
<177639810043.27.3621131187971926909@dongnam.vn>,BH26.1673,9,000106002001000,Xe nnp Thnng Nhnt Batwheels 16 nen,1,1262037,1262037
<177639810043.27.3621131187971926909@dongnam.vn>,BH26.1673,10,000106002004000,Xe nnp Thnng Nhnt Batwheels 16 nn,1,1262037,1262037
<177639810043.27.3621131187971926909@dongnam.vn>,BH26.1673,11,000106002013000,Xe nnp Thnng Nhnt Batwheels 16 Xanh,1,1262037,1262037
<177639810043.27.3621131187971926909@dongnam.vn>,BH26.1673,12,000132002003001,Xe nnp Thnng Nhnt GN 2.0 20 nn - Wonderwo,1,1310555,1310555
<177639810043.27.3621131187971926909@dongnam.vn>,BH26.1673,13,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,1,1169907,1169907
<177639810043.27.3621131187971926909@dongnam.vn>,BH26.1673,14,000131002004005,Xe nnp Thnng Nhnt GN 06 20 2024 nn,1,1169907,1169907
<177639810043.27.3621131187971926909@dongnam.vn>,BH26.1673,15,000333002008000,Xe nnp Thnng Nhnt Super 26 S ghi,2,2294444,4588888
<177639810043.27.5062727977092247930@daiduong.vn>,BH26.1674,1,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,4,1683333,6733332
<177639810043.27.5062727977092247930@daiduong.vn>,BH26.1674,2,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,5,1616111,8080555
<177639810043.27.5062727977092247930@daiduong.vn>,BH26.1674,3,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,3,1555000,4665000
<177639810043.27.5062727977092247930@daiduong.vn>,BH26.1674,4,000225002009000,Xe nnp Thnng Nhnt New 26 Hnng,3,1616111,4848333
<177639810043.27.5062727977092247930@daiduong.vn>,BH26.1674,5,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,5,1616111,8080555
<177639810043.27.5062727977092247930@daiduong.vn>,BH26.1674,6,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,2,1555000,3110000
<177639810044.27.11334201236955457991@minhphuong.vn>,BH26.1675,1,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,5,1616111,8080555
<177639810044.27.11334201236955457991@minhphuong.vn>,BH26.1675,2,000214004000000,Xe nnp Thnng Nhnt GN 05-26,4,1530555,6122220
<177639810044.27.11334201236955457991@minhphuong.vn>,BH26.1675,3,000209002003000,Xe nnp Thnng Nhnt 219-26 nn nun,2,1469444,2938888
<177639810044.27.11334201236955457991@minhphuong.vn>,BH26.1675,4,000214004000000,Xe nnp Thnng Nhnt GN 05-26,1,1530555,1530555
<177639810044.27.11334201236955457991@minhphuong.vn>,BH26.1675,5,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,3,1616111,4848333
<177639810044.27.11334201236955457991@minhphuong.vn>,BH26.1675,6,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,1,1616111,1616111
<177639810044.27.11334201236955457991@minhphuong.vn>,BH26.1675,7,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,3,1555000,4665000
<177639810044.27.11334201236955457991@minhphuong.vn>,BH26.1675,8,000333002008000,Xe nnp Thnng Nhnt Super 26 S ghi,2,2294444,4588888
<177639810049.27.4517200042819470728@minhphuong.vn>,BH26.1676,1,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,2,1616111,3232222
<177639810049.27.4517200042819470728@minhphuong.vn>,BH26.1676,2,000333002008000,Xe nnp Thnng Nhnt Super 26 S ghi,3,2294444,6883332
<177639810049.27.4517200042819470728@minhphuong.vn>,BH26.1676,3,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,4,1616111,6464444
<177639810049.27.4517200042819470728@minhphuong.vn>,BH26.1676,4,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,5,1683333,8416665
<177639810049.27.4517200042819470728@minhphuong.vn>,BH26.1676,5,000131002008001,Xe nnp Thnng Nhnt GN 06 20 2024 Ghi,5,1169907,5849535
<177639810054.27.8293582592754124306@vanloi.vn>,BH26.1677,1,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,5,1616111,8080555
<177639810054.27.8293582592754124306@vanloi.vn>,BH26.1677,2,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,4,1616111,6464444
<177639810054.27.8293582592754124306@vanloi.vn>,BH26.1677,3,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,3,1616111,4848333
<177639810054.27.8293582592754124306@vanloi.vn>,BH26.1677,4,000225002009000,Xe nnp Thnng Nhnt New 26 Hnng,2,1616111,3232222
<177639810054.27.8293582592754124306@vanloi.vn>,BH26.1677,5,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,4,1555000,6220000
<177639810054.27.8293582592754124306@vanloi.vn>,BH26.1677,6,000214004000000,Xe nnp Thnng Nhnt GN 05-26,5,1530555,7652775
<177639810054.27.8293582592754124306@vanloi.vn>,BH26.1677,7,000209002025000,Xe nnp Thnng Nhnt 219-26 Xanh Tím,3,1469444,4408332
<177639810054.27.8293582592754124306@vanloi.vn>,BH26.1677,8,000209002003000,Xe nnp Thnng Nhnt 219-26 nn nun,2,1469444,2938888
<177639810054.27.8293582592754124306@vanloi.vn>,BH26.1677,9,100029005010000,Xe nnp Thnng Nhnt CPD 700C nen,2,2960555,5921110
<177639810061.27.6747406488567674879@vanloi.vn>,BH26.1678,1,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,1,1616111,1616111
<177639810061.27.6747406488567674879@vanloi.vn>,BH26.1678,2,000209002025000,Xe nnp Thnng Nhnt 219-26 Xanh Tím,2,1469444,2938888
<177639810061.27.6747406488567674879@vanloi.vn>,BH26.1678,3,000209002003000,Xe nnp Thnng Nhnt 219-26 nn nun,2,1469444,2938888
<177639810055.27.15941009384064656546@yenbinh.vn>,BH26.1679,1,000209002025000,Xe nnp Thnng Nhnt 219-26 Xanh Tím,5,1469444,7347220
<177639810055.27.15941009384064656546@yenbinh.vn>,BH26.1679,2,000225002009000,Xe nnp Thnng Nhnt New 26 Hnng,5,1616111,8080555
<177639810055.27.15941009384064656546@yenbinh.vn>,BH26.1679,3,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,5,1616111,8080555
<177639810055.27.15941009384064656546@yenbinh.vn>,BH26.1679,4,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,5,1683333,8416665
<177639810055.27.15941009384064656546@yenbinh.vn>,BH26.1679,5,000214004000000,Xe nnp Thnng Nhnt GN 05-26,5,1530555,7652775
<177639810055.27.15941009384064656546@yenbinh.vn>,BH26.1679,6,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,5,1616111,8080555
<177639810067.27.13163446164300026056@yenbinh.vn>,BH26.1680,1,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,3,1555000,4665000
<177639810067.27.13163446164300026056@yenbinh.vn>,BH26.1680,2,000209002007000,Xe nnp Thnng Nhnt 219-26 Coban,5,1469444,7347220
<177639810067.27.13163446164300026056@yenbinh.vn>,BH26.1680,3,000209002003000,Xe nnp Thnng Nhnt 219-26 nn nun,3,1469444,4408332
<177639810067.27.13163446164300026056@yenbinh.vn>,BH26.1680,4,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,2,1169907,2339814
<177639810067.27.13163446164300026056@yenbinh.vn>,BH26.1680,5,000131002008001,Xe nnp Thnng Nhnt GN 06 20 2024 Ghi,2,1169907,2339814
<177639810065.27.1783458626659092228@triduc.vn>,BH26.1681,1,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,5,1616111,8080555
<177639810065.27.1783458626659092228@triduc.vn>,BH26.1681,2,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,5,1683333,8416665
<177639810065.27.1783458626659092228@triduc.vn>,BH26.1681,3,1000400050080010,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Ghi,3,2960555,8881665
<177639810065.27.18203019505007747688@dailoi.vn>,BH26.1682,1,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,2,1555000,3110000
<177639810065.27.18203019505007747688@dailoi.vn>,BH26.1682,2,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,3,1616111,4848333
<177639810065.27.18203019505007747688@dailoi.vn>,BH26.1682,3,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,5,1616111,8080555
<177639810065.27.18203019505007747688@dailoi.vn>,BH26.1682,4,000209002003000,Xe nnp Thnng Nhnt 219-26 nn nun,1,1469444,1469444
<177639810065.27.18203019505007747688@dailoi.vn>,BH26.1682,5,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,2,1616111,3232222
<177639810065.27.18203019505007747688@dailoi.vn>,BH26.1682,6,000214004000000,Xe nnp Thnng Nhnt GN 05-26,2,1530555,3061110
<177639810065.27.18203019505007747688@dailoi.vn>,BH26.1682,7,000216002001000,Xe nnp Thnng Nhnt GN 06-24 nen,1,1408333,1408333
<177639810065.27.18203019505007747688@dailoi.vn>,BH26.1682,8,000209002025000,Xe nnp Thnng Nhnt 219-26 Xanh Tím,1,1469444,1469444
<177639810065.27.18203019505007747688@dailoi.vn>,BH26.1682,9,000232003002000,Xe nnp Thnng Nhnt MS 27.5 Trnng,1,2233333,2233333
<177639810065.27.18203019505007747688@dailoi.vn>,BH26.1682,10,000231002023000,Xe nnp Thnng Nhnt LD 26 We Bare Bears Kem,2,2172222,4344444
<177639810065.27.18203019505007747688@dailoi.vn>,BH26.1682,11,000333002008000,Xe nnp Thnng Nhnt Super 26 S ghi,1,2294444,2294444
<177639810065.27.18203019505007747688@dailoi.vn>,BH26.1682,12,100029005080000,Xe nnp Thnng Nhnt CPD 700C Ghi,1,2960555,2960555
<177639810065.27.18203019505007747688@dailoi.vn>,BH26.1682,13,100029005010000,Xe nnp Thnng Nhnt CPD 700C nen,1,2960555,2960555
<177639810065.27.18203019505007747688@dailoi.vn>,BH26.1682,14,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,3,1169907,3509721
<177639810065.27.18203019505007747688@dailoi.vn>,BH26.1682,15,000131002008001,Xe nnp Thnng Nhnt GN 06 20 2024 Ghi,2,1169907,2339814
<177639810066.27.6744247188842278654@dailoi.vn>,BH26.1683,1,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,2,1616111,3232222
<177639810066.27.6744247188842278654@dailoi.vn>,BH26.1683,2,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,1,1616111,1616111
<177639810066.27.11113479912230843664@thuytien.vn>,BH26.1684,1,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,5,1616111,8080555
<177639810066.27.11113479912230843664@thuytien.vn>,BH26.1684,2,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,5,1616111,8080555
<177639810066.27.11113479912230843664@thuytien.vn>,BH26.1684,3,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,5,1555000,7775000
<177639810066.27.11113479912230843664@thuytien.vn>,BH26.1684,4,000209002025000,Xe nnp Thnng Nhnt 219-26 Xanh Tím,5,1469444,7347220
<177639810067.27.742572024828074768@thuytien.vn>,BH26.1685,1,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,5,1616111,8080555
<177639810067.27.742572024828074768@thuytien.vn>,BH26.1685,2,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,5,1616111,8080555
<177639810067.27.742572024828074768@thuytien.vn>,BH26.1685,3,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,2,1555000,3110000
<177639810068.27.16475371731175072676@truongthinh.vn>,BH26.1686,1,1010030010220000,Xe nnp Thnng Nhnt GRX 2.0 Xanh dnnng,1,6840277,6840277
<177639810067.27.9579997600271518714@truongthinh.vn>,BH26.1687,1,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,2,1555000,3110000
<177639810067.27.9579997600271518714@truongthinh.vn>,BH26.1687,2,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,5,1616111,8080555
<177639810067.27.9579997600271518714@truongthinh.vn>,BH26.1687,3,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,3,1616111,4848333
<177639810067.27.9579997600271518714@truongthinh.vn>,BH26.1687,4,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,2,1683333,3366666
<177639810071.27.7683811765084920053@taybac.vn>,BH26.1688,1,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,2,1616111,3232222
<177639810071.27.7683811765084920053@taybac.vn>,BH26.1688,2,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,2,1616111,3232222
<177639810071.27.7683811765084920053@taybac.vn>,BH26.1688,3,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,2,1616111,3232222
<177639810071.27.7683811765084920053@taybac.vn>,BH26.1688,4,000106002013000,Xe nnp Thnng Nhnt Batwheels 16 Xanh,1,1262037,1262037
<177639810071.27.7683811765084920053@taybac.vn>,BH26.1688,5,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,1,1683333,1683333
<177639810071.27.7683811765084920053@taybac.vn>,BH26.1688,6,000209002025000,Xe nnp Thnng Nhnt 219-26 Xanh Tím,1,1469444,1469444
<177639810071.27.7683811765084920053@taybac.vn>,BH26.1688,7,000209002003000,Xe nnp Thnng Nhnt 219-26 nn nun,1,1469444,1469444
<177639810068.27.17180720697034772956@phuthinh.vn>,BH26.1689,1,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,5,1616111,8080555
<177639810068.27.17180720697034772956@phuthinh.vn>,BH26.1689,2,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,3,1616111,4848333
<177639810068.27.17180720697034772956@phuthinh.vn>,BH26.1689,3,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,4,1616111,6464444
<177639810068.27.17180720697034772956@phuthinh.vn>,BH26.1689,4,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,5,1683333,8416665
<177639810068.27.17180720697034772956@phuthinh.vn>,BH26.1689,5,000333002008000,Xe nnp Thnng Nhnt Super 26 S ghi,3,2294444,6883332
<177639810068.27.17180720697034772956@phuthinh.vn>,BH26.1689,6,000209002025000,Xe nnp Thnng Nhnt 219-26 Xanh Tím,3,1469444,4408332
<177639810068.27.17180720697034772956@phuthinh.vn>,BH26.1689,7,000209002003000,Xe nnp Thnng Nhnt 219-26 nn nun,2,1469444,2938888
<177639810069.27.7248732618166483951@hoabinh.vn>,BH26.1690,1,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,5,1616111,8080555
<177639810069.27.7248732618166483951@hoabinh.vn>,BH26.1690,2,000217002001000,Xe nnp Thnng Nhnt GN 06-26 nen,5,1469444,7347220
<177639810069.27.7248732618166483951@hoabinh.vn>,BH26.1690,3,000209002025000,Xe nnp Thnng Nhnt 219-26 Xanh Tím,5,1469444,7347220
<177639810069.27.7248732618166483951@hoabinh.vn>,BH26.1690,4,000209002003000,Xe nnp Thnng Nhnt 219-26 nn nun,5,1469444,7347220
<177639810069.27.7248732618166483951@hoabinh.vn>,BH26.1690,5,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,4,1616111,6464444
<177639810069.27.7248732618166483951@hoabinh.vn>,BH26.1690,6,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,3,1616111,4848333
<177639810069.27.7248732618166483951@hoabinh.vn>,BH26.1690,7,000214004000000,Xe nnp Thnng Nhnt GN 05-26,5,1530555,7652775
<177639810069.27.15543262158048725149@thuytien.vn>,BH26.1691,1,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,2,1683333,3366666
<177639810069.27.15543262158048725149@thuytien.vn>,BH26.1691,2,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,1,1683333,1683333
<177639810069.27.15543262158048725149@thuytien.vn>,BH26.1691,3,000335002013000,Xe nnp Thnng Nhnt Super 24 Xanh,2,2105000,4210000
<177639810069.27.15543262158048725149@thuytien.vn>,BH26.1691,4,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,2,1799444,3598888
<177639810069.27.15543262158048725149@thuytien.vn>,BH26.1691,5,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,1,1683333,1683333
<177639810069.27.15543262158048725149@thuytien.vn>,BH26.1691,6,000336002022000,Xe nnp Thnng Nhnt SK 20 xanh,1,1377777,1377777
<177639810069.27.15543262158048725149@thuytien.vn>,BH26.1691,7,000336002004000,Xe nnp Thnng Nhnt SK 20 nn,2,1377777,2755554
<177639810069.27.15543262158048725149@thuytien.vn>,BH26.1691,8,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,2,1799444,3598888
<177639810069.27.15543262158048725149@thuytien.vn>,BH26.1691,9,000336002022000,Xe nnp Thnng Nhnt SK 20 xanh,2,1377777,2755554
<177639810069.27.15543262158048725149@thuytien.vn>,BH26.1691,10,000336002004000,Xe nnp Thnng Nhnt SK 20 nn,2,1377777,2755554
<177639810069.27.15543262158048725149@thuytien.vn>,BH26.1691,11,000337002008000,Xe nnp Thnng Nhnt SK 24 ghi,2,1622222,3244444
<177639810069.27.15543262158048725149@thuytien.vn>,BH26.1691,12,000232003008000,Xe nnp Thnng Nhnt MS 27.5 Ghi,3,2233333,6699999
<177639810069.27.15543262158048725149@thuytien.vn>,BH26.1691,13,000102002009000,Xe nnp Thnng Nhnt We Bare Bears 12 Hnng,3,1132407,3397221
<177639810069.27.15543262158048725149@thuytien.vn>,BH26.1691,14,000335002001000,Xe nnp Thnng Nhnt Super 24 nen,5,2105000,10525000
<177639810069.27.15543262158048725149@thuytien.vn>,BH26.1691,15,000335002013000,Xe nnp Thnng Nhnt Super 24 Xanh,3,2105000,6315000
<177639810069.27.15543262158048725149@thuytien.vn>,BH26.1691,16,000337002001000,Xe nnp Thnng Nhnt SK 24 nen,5,1622222,8111110
