order_id,so_number,invoice_symbol,invoice_number,order_date,customer_code,total_amount,total_quantity,line_count,fiscal_year,fiscal_month,fiscal_quarter,created_at
67673,BH26.1606,,,2026-03-24,KH-00605,19964621.0,16,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67674,BH26.1607,,,2026-03-24,KH-00157,1935185.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67675,BH26.1608,,,2026-03-24,KH-00157,2200000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67676,BH26.1609,,,2026-03-24,KH-00135,2070000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67677,BH26.1610,,,2026-03-24,KH-00135,1880000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67678,BH26.1611,,,2026-03-24,KH-00135,2660000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67679,BH26.1612,,,2026-03-24,KH-00157,3320000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67680,BH26.1613,,,2026-03-24,KH-00157,2300000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67681,BH26.1614,,,2026-03-24,KH-00135,950000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67682,BH26.1615,,,2026-03-24,KH-00135,1030000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67683,BH26.1616,,,2026-03-24,KH-00135,900000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67684,BH26.1617,,,2026-03-24,KH-00135,3180000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67685,BH26.1618,,,2026-03-24,KH-00135,4200000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67686,BH26.1619,,,2026-03-24,KH-00135,1590000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67687,BH26.1620,,,2026-03-24,KH-00135,1900000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67688,BH26.1621,,,2026-03-24,KH-00157,1590000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67689,BH26.1622,,,2026-03-24,KH-00135,1900000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67690,BH26.1623,,,2026-03-24,KH-00135,950000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67691,BH26.1624,,,2026-03-24,KH-00135,950000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67692,BH26.1625,,,2026-03-24,KH-00135,950000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67693,BH26.1626,,,2026-03-24,KH-00135,2100000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67694,BH26.1627,,,2026-03-24,KH-00157,950000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67695,BH26.1628,,,2026-03-24,KH-00135,2100000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67696,BH26.1629,,,2026-03-24,KH-00135,2800000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67697,BH26.1630,,,2026-03-24,KH-00157,3003787.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67698,BH26.1631,,,2026-03-24,KH-00157,950000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67699,BH26.1632,,,2026-03-24,KH-00135,3003787.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67700,BH26.1633,,,2026-03-24,KH-00135,1590000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67701,BH26.1634,,,2026-03-24,KH-00157,1400000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67702,BH26.1635,,,2026-03-24,KH-00157,1400000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67703,BH26.1636,,,2026-03-24,KH-00157,950000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67704,BH26.1637,,,2026-03-24,KH-00135,950000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67705,BH26.1638,,,2026-03-24,KH-00135,1590000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67706,BH26.1639,,,2026-03-24,KH-00135,4140000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67707,BH26.1640,,,2026-03-24,KH-00157,2800000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67708,BH26.1641,,,2026-03-25,KH-00676,14618884.0,12,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67709,BH26.1642,,,2026-03-25,KH-00604,19063884.0,10,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67710,BH26.1643,,,2026-03-25,KH-00003,2583333.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67711,BH26.1644,,,2026-03-25,KH-00368,193425327.0,104,30,2026,3,1,2026-05-13 16:07:07.428317+00:00
67712,BH26.1645,,,2026-03-25,KH-00368,102121639.0,61,22,2026,3,1,2026-05-13 16:07:07.428317+00:00
67713,BH26.1646,,,2026-03-25,KH-00368,142305341.0,70,18,2026,3,1,2026-05-13 16:07:07.428317+00:00
67714,BH26.1647,,,2026-03-25,KH-00368,60244434.0,29,12,2026,3,1,2026-05-13 16:07:07.428317+00:00
67715,BH26.1648,,,2026-03-25,KH-00656,41227770.0,25,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67716,BH26.1649,,,2026-03-25,KH-00656,37988415.0,25,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67717,BH26.1650,,,2026-03-25,KH-00656,29169440.0,18,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67718,BH26.1651,,,2026-03-25,KH-00656,1799444.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67719,BH26.1652,,,2026-03-25,KH-00668,16833330.0,10,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67720,BH26.1653,,,2026-03-25,KH-00568,14393053.0,11,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67721,BH26.1654,,,2026-03-25,KH-00568,20316107.0,12,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67722,BH26.1655,,,2026-03-25,KH-00567,7582034.0,6,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67723,BH26.1656,,,2026-03-25,KH-00567,25935919.0,18,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67724,BH26.1657,,,2026-03-25,KH-00365,22833052.0,14,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67725,BH26.1658,,,2026-03-25,KH-00445,22808887.0,14,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67726,BH26.1659,,,2026-03-25,KH-00570,10713885.0,7,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67727,BH26.1660,,,2026-03-25,KH-00570,41352678.0,26,11,2026,3,1,2026-05-13 16:07:07.428317+00:00
67728,BH26.1661,,,2026-03-25,KH-00463,64049160.0,37,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67729,BH26.1662,,,2026-03-25,KH-00358,21723978.0,11,11,2026,3,1,2026-05-13 16:07:07.428317+00:00
67730,BH26.1663,,,2026-03-25,KH-00133,46769433.0,29,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67731,BH26.1664,,,2026-03-25,KH-00492,28854439.0,19,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67732,BH26.1665,,,2026-03-25,KH-00559,20284440.0,14,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67733,BH26.1666,,,2026-03-25,KH-00614,30537404.0,20,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67734,BH26.1667,,,2026-03-25,KH-00575,63602954.0,44,11,2026,3,1,2026-05-13 16:07:07.428317+00:00
67735,BH26.1668,,,2026-03-25,KH-00070,73298779.0,45,14,2026,3,1,2026-05-13 16:07:07.428317+00:00
67736,BH26.1669,,,2026-03-25,KH-00486,24272220.0,15,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67737,BH26.1670,,,2026-03-25,KH-00510,35239997.0,21,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67738,BH26.1671,,,2026-03-25,KH-00650,83673040.0,53,27,2026,3,1,2026-05-13 16:07:07.428317+00:00
67739,BH26.1672,,,2026-03-25,KH-00079,4848333.0,3,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67740,BH26.1673,,,2026-03-25,KH-00079,42157956.0,28,15,2026,3,1,2026-05-13 16:07:07.428317+00:00
67741,BH26.1674,,,2026-03-25,KH-00027,35517775.0,22,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67742,BH26.1675,,,2026-03-25,KH-00024,34390550.0,21,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67743,BH26.1676,,,2026-03-25,KH-00024,30846198.0,19,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67744,BH26.1677,,,2026-03-25,KH-00383,49766659.0,30,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67745,BH26.1678,,,2026-03-25,KH-00383,7493887.0,5,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67746,BH26.1679,,,2026-03-25,KH-00453,47658325.0,30,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67747,BH26.1680,,,2026-03-25,KH-00453,21100180.0,15,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67748,BH26.1681,,,2026-03-25,KH-00634,25378885.0,13,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67749,BH26.1682,,,2026-03-25,KH-00390,47322307.0,28,15,2026,3,1,2026-05-13 16:07:07.428317+00:00
67750,BH26.1683,,,2026-03-25,KH-00390,4848333.0,3,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67751,BH26.1684,,,2026-03-25,KH-00432,31283330.0,20,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67752,BH26.1685,,,2026-03-25,KH-00448,19271110.0,12,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67753,BH26.1686,,,2026-03-25,KH-00433,6840277.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67754,BH26.1687,,,2026-03-25,KH-00433,19405554.0,12,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67755,BH26.1688,,,2026-03-25,KH-00588,15580924.0,10,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67756,BH26.1689,,,2026-03-25,KH-00503,42040549.0,25,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67757,BH26.1690,,,2026-03-25,KH-00481,49087767.0,32,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67758,BH26.1691,,,2026-03-25,KH-00397,70058874.0,41,17,2026,3,1,2026-05-13 16:07:07.428317+00:00
67759,BH26.1692,,,2026-03-25,KH-00397,5048148.0,4,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67760,BH26.1693,,,2026-03-25,KH-00189,14872497.0,5,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67761,BH26.1694,,,2026-03-25,KH-00531,22268331.0,13,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67762,BH26.1695,,,2026-03-25,KH-00339,8080555.0,5,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67763,BH26.1696,,,2026-03-25,KH-00339,15876199.0,11,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67764,BH26.1697,,,2026-03-25,KH-00339,15989998.0,10,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67765,BH26.1698,,,2026-03-25,KH-00007,29857216.0,17,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67766,BH26.1699,,,2026-03-25,KH-00018,20556847.0,13,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67767,BH26.1700,,,2026-03-25,KH-00018,12325553.0,9,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67768,BH26.1701,,,2026-03-25,KH-00665,17193794.0,10,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67769,BH26.1702,,,2026-03-25,KH-00665,21440552.0,12,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67770,BH26.1703,,,2026-03-25,KH-00440,10011664.0,5,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67771,BH26.1704,,,2026-03-25,KH-00436,17439811.0,13,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67772,BH26.1705,,,2026-03-25,KH-00373,40984714.0,28,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67773,BH26.1706,,,2026-03-25,KH-00385,8080555.0,5,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67774,BH26.1707,,,2026-03-25,KH-00385,40792766.0,25,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67775,BH26.1708,,,2026-03-25,KH-00515,9831110.0,6,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67776,BH26.1709,,,2026-03-25,KH-00515,19594998.0,12,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67777,BH26.1710,,,2026-03-25,KH-00493,14679443.0,9,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67778,BH26.1711,,,2026-03-25,KH-00493,37839993.0,22,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67779,BH26.1712,,,2026-03-25,KH-00508,22037865.0,16,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67780,BH26.1713,,,2026-03-25,KH-00481,6482777.0,4,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67781,BH26.1714,,,2026-03-25,KH-00531,3488888.0,2,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67782,BH26.1715,,,2026-03-25,KH-00064,23576106.0,13,13,2026,3,1,2026-05-13 16:07:07.428317+00:00
67783,BH26.1716,,,2026-03-25,KH-00603,53536098.0,34,14,2026,3,1,2026-05-13 16:07:07.428317+00:00
67784,BH26.1717,,,2026-03-25,KH-00475,24556104.0,16,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67785,BH26.1718,,,2026-03-25,KH-00600,25215922.0,16,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67786,BH26.1719,,,2026-03-25,KH-00611,14541386.0,10,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67787,BH26.1720,,,2026-03-25,KH-00102,28411567.0,18,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67788,BH26.1721,,,2026-03-25,KH-00564,7897220.0,5,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67789,BH26.1722,,,2026-03-25,KH-00564,56258319.0,35,12,2026,3,1,2026-05-13 16:07:07.428317+00:00
67790,BH26.1723,,,2026-03-25,KH-00203,17789440.0,11,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67791,BH26.1724,,,2026-03-25,KH-00386,2960555.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67792,BH26.1725,,,2026-03-25,KH-00386,67969984.0,45,14,2026,3,1,2026-05-13 16:07:07.428317+00:00
67793,BH26.1726,,,2026-03-25,KH-00629,25838511.0,18,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67794,BH26.1727,,,2026-03-25,KH-00166,15879997.0,10,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67795,BH26.1728,,,2026-03-25,KH-00118,16774996.0,11,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67796,BH26.1729,,,2026-03-25,KH-00072,12611109.0,8,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67797,BH26.1730,,,2026-03-25,KH-00490,16897219.0,11,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67798,BH26.1731,,,2026-03-25,KH-00392,39770548.0,24,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67799,BH26.1732,,,2026-03-25,KH-00391,19157495.0,13,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67800,BH26.1733,,,2026-03-25,KH-00372,97863868.0,64,11,2026,3,1,2026-05-13 16:07:07.428317+00:00
67801,BH26.1734,,,2026-03-25,KH-00168,21437960.0,14,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67802,BH26.1735,,,2026-03-25,KH-00380,8404442.0,5,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67803,BH26.1736,,,2026-03-25,KH-00380,44065546.0,28,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67804,BH26.1737,,,2026-03-25,KH-00497,26324992.0,17,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67805,BH26.1738,,,2026-03-25,KH-00621,24562215.0,16,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67806,BH26.1739,,,2026-03-25,KH-00147,33406471.0,21,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67807,BH26.1740,,,2026-03-25,KH-00525,22158325.0,15,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67808,BH26.1741,,,2026-03-25,KH-00571,8416665.0,5,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67809,BH26.1742,,,2026-03-25,KH-00571,9308329.0,7,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67810,BH26.1743,,,2026-03-25,KH-00549,18488883.0,12,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67811,BH26.1744,,,2026-03-25,KH-00365,12733328.0,8,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67812,BH26.1745,,,2026-03-25,KH-00365,2902221.0,2,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67813,BH26.1746,,,2026-03-25,KH-00365,9763888.0,6,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67814,BH26.1747,,,2026-03-25,KH-00543,21699993.0,13,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67815,BH26.1748,,,2026-03-25,KH-00623,33434899.0,18,17,2026,3,1,2026-05-13 16:07:07.428317+00:00
67816,BH26.1749,,,2026-03-25,KH-00623,7766110.0,4,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67817,BH26.1750,,,2026-03-25,KH-00573,20917029.0,15,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67818,BH26.1751,,,2026-03-25,KH-00465,8080555.0,5,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67819,BH26.1752,,,2026-03-25,KH-00465,13371477.0,9,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67820,BH26.1753,,,2026-03-25,KH-00630,39676105.0,17,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67821,BH26.1754,,,2026-03-25,KH-00279,17559995.0,12,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67822,BH26.1755,,,2026-03-25,KH-00076,59747208.0,37,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67823,BH26.1756,,,2026-03-25,KH-00101,41747214.0,24,17,2026,3,1,2026-05-13 16:07:07.428317+00:00
67824,BH26.1757,,,2026-03-25,KH-00543,1111111.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67825,BH26.1758,,,2026-03-25,KH-00135,950000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67826,BH26.1759,,,2026-03-25,KH-00135,2800000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67827,BH26.1760,,,2026-03-25,KH-00135,2060000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67828,BH26.1761,,,2026-03-25,KH-00135,2500000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67829,BH26.1762,,,2026-03-25,KH-00157,6580000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67830,BH26.1763,,,2026-03-25,KH-00157,2540000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67831,BH26.1764,,,2026-03-25,KH-00157,3800000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67832,BH26.1765,,,2026-03-25,KH-00135,1760000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67833,BH26.1766,,,2026-03-25,KH-00135,2900000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67834,BH26.1767,,,2026-03-25,KH-00135,1590000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67835,BH26.1768,,,2026-03-25,KH-00157,3003787.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67836,BH26.1769,,,2026-03-25,KH-00157,4200000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67837,BH26.1770,,,2026-03-25,KH-00135,1400000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67838,BH26.1771,,,2026-03-25,KH-00135,1100000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67839,BH26.1772,,,2026-03-25,KH-00157,2540000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67840,BH26.1773,,,2026-03-25,KH-00135,2300000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67841,BH26.1774,,,2026-03-25,KH-00135,1880000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67842,BH26.1775,,,2026-03-25,KH-00135,4140000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67843,BH26.1776,,,2026-03-25,KH-00157,2060000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67844,BH26.1777,,,2026-03-25,KH-00135,4140000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67845,BH26.1778,,,2026-03-25,KH-00157,2060000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67846,BH26.1779,,,2026-03-25,KH-00157,4140000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67847,BH26.1780,,,2026-03-25,KH-00135,2060000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67848,BH26.1781,,,2026-03-25,KH-00135,4140000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67849,BH26.1782,,,2026-03-25,KH-00135,2200000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67850,BH26.1783,,,2026-03-25,KH-00157,2070000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67851,BH26.1784,,,2026-03-25,KH-00157,3320000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67852,BH26.1785,,,2026-03-25,KH-00157,2200000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67853,BH26.1786,,,2026-03-25,KH-00135,950000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67854,BH26.1787,,,2026-03-25,KH-00157,1900000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67855,BH26.1788,,,2026-03-25,KH-00157,1900000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67856,BH26.1789,,,2026-03-25,KH-00135,4200000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67857,BH26.1790,,,2026-03-25,KH-00157,3180000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67858,BH26.1791,,,2026-03-25,KH-00135,1900000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67859,BH26.1792,,,2026-03-25,KH-00157,1590000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67860,BH26.1793,,,2026-03-25,KH-00157,4200000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67861,BH26.1794,,,2026-03-26,KH-00694,29865361.0,20,12,2026,3,1,2026-05-13 16:07:07.428317+00:00
67862,BH26.1795,,,2026-03-26,KH-00019,23570556.0,16,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67863,BH26.1796,,,2026-03-26,KH-00019,40232500.0,27,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67864,BH26.1797,,,2026-03-26,KH-00019,82796390.0,53,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67865,BH26.1798,,,2026-03-26,KH-00019,28760925.0,18,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67866,BH26.1799,,,2026-03-26,KH-00338,125812182.0,77,24,2026,3,1,2026-05-13 16:07:07.428317+00:00
67867,BH26.1800,,,2026-03-26,KH-00338,53031751.0,33,12,2026,3,1,2026-05-13 16:07:07.428317+00:00
67868,BH26.1801,,,2026-03-26,KH-00338,16476108.0,9,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67869,BH26.1802,,,2026-03-26,KH-00091,67230722.0,38,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67870,BH26.1803,,,2026-03-27,KH-00006,12633702.0,8,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67871,BH26.1804,,,2026-03-27,KH-00006,18936294.0,10,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67872,BH26.1805,,,2026-03-27,KH-00006,8256110.0,4,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67873,BH26.1806,,,2026-03-27,KH-00006,7115370.0,4,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67874,BH26.1807,,,2026-03-27,KH-00006,7963795.0,4,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67875,BH26.1808,,,2026-03-27,KH-00006,5960370.0,4,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67876,BH26.1809,,,2026-03-27,KH-00006,13560554.0,7,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67877,BH26.1810,,,2026-03-27,KH-00250,638888889.0,300,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67878,BH26.1811,,,2026-03-27,KH-00091,103421633.0,65,15,2026,3,1,2026-05-13 16:07:07.428317+00:00
67879,BH26.1812,,,2026-03-27,KH-00024,17166666.0,6,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67880,BH26.1813,,,2026-03-27,KH-00151,49647209.0,31,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67881,BH26.1814,,,2026-03-27,KH-00654,30031566.0,16,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67882,BH26.1815,,,2026-03-27,KH-00654,17044070.0,11,11,2026,3,1,2026-05-13 16:07:07.428317+00:00
67883,BH26.1816,,,2026-03-27,KH-00409,21168886.0,11,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67884,BH26.1817,,,2026-03-27,KH-00544,6961110.0,5,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67885,BH26.1818,,,2026-03-27,KH-00544,32764805.0,21,12,2026,3,1,2026-05-13 16:07:07.428317+00:00
67886,BH26.1819,,,2026-03-27,KH-00563,23661106.0,15,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67887,BH26.1820,,,2026-03-27,KH-00414,19848325.0,13,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67888,BH26.1821,,,2026-03-27,KH-00463,45174989.0,27,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67889,BH26.1822,,,2026-03-27,KH-00353,12782218.0,8,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67890,BH26.1823,,,2026-03-27,KH-00353,8080555.0,5,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67891,BH26.1824,,,2026-03-27,KH-00147,29474991.0,18,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67892,BH26.1825,,,2026-03-27,KH-00147,10493884.0,7,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67893,BH26.1826,,,2026-03-27,KH-00143,21595363.0,15,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67894,BH26.1827,,,2026-03-27,KH-00219,18919438.0,13,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67895,BH26.1828,,,2026-03-27,KH-00219,36433139.0,23,11,2026,3,1,2026-05-13 16:07:07.428317+00:00
67896,BH26.1829,,,2026-03-27,KH-00521,13709812.0,9,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
