customer_code,customer_name,recency_days,frequency,monetary,R_score,F_score,M_score,purchase_priority_score,priority_tier,churn_risk,dealer_segment,recommended_action,risk_reason,priority_reason
KH-00546,CÔNG TY CỔ PHẦN SÁN LẠP,24,4,102786645.0,3,4,4,0.6143520320279222,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=4, M=4, score=0.61"
KH-00072,DOANH NGHIỆP TW PHÚC AN,6,2,16061109.0,5,2,1,0.6140486410701711,B - High,LOW,Mới mua gần đây / có tiềm năng,Đề xuất combo sản phẩm để tăng đơn hàng,Đang hoạt động hoặc rủi ro thấp,"R=5, F=2, M=1, score=0.61"
KH-00573,DOANH NGHIỆP TW THANH BÌNH,6,2,47634245.0,4,3,2,0.6130514900730202,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=2, score=0.61"
KH-00391,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,6,2,47122674.0,5,3,2,0.6127665897881198,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=5, F=3, M=2, score=0.61"
KH-00680,HỘ KINH DOANH ĐẠI LỢI,13,2,110020536.0,4,3,4,0.6126755051055142,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=4, score=0.61"
KH-00534,DOANH NGHIỆP TW AN PHÁT,18,3,93592567.0,3,4,3,0.6122051552539919,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=4, M=3, score=0.61"
KH-00514,CỬA HÀNG XE ĐẠP HÙNG CƯỜNG,19,3,101558121.0,3,4,4,0.6107511951610924,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=4, M=4, score=0.61"
KH-00137,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,24,3,95565723.0,3,3,4,0.6094363680147691,B - High,LOW,Tăng trưởng,"Duy trì đà tăng, ưu tiên sản phẩm chiến lược",Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=4, score=0.61"
KH-00124,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,13,2,82817952.0,4,2,3,0.6073436582248656,B - High,LOW,Mới mua gần đây / có tiềm năng,Đề xuất combo sản phẩm để tăng đơn hàng,Đang hoạt động hoặc rủi ro thấp,"R=4, F=2, M=3, score=0.61"
KH-00051,CÔNG TY CỔ PHẦN KHẢI HOÀN,15,3,29973508.0,4,3,2,0.6071931383068291,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=2, score=0.61"
KH-00611,CÔNG TY TNHH VIỆT ANH,6,2,41169157.0,4,3,2,0.6062138832354134,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=2, score=0.61"
KH-00068,CÔNG TY CỔ PHẦN SÁN LẠP,13,4,57454444.0,4,4,3,0.5993988828443637,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=4, M=3, score=0.6"
KH-00581,DOANH NGHIỆP TW SƠN HÀ,11,2,74082762.0,4,3,3,0.5992593737254113,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=3, score=0.6"
KH-00609,DOANH NGHIỆP TW NGỌC ANH,20,3,91827748.0,3,4,3,0.598962373427789,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=4, M=3, score=0.6"
KH-00210,DOANH NGHIỆP TW SÁN LẠP,26,2,140878797.0,3,2,4,0.5985471360025401,B - High,LOW,Tăng trưởng,"Duy trì đà tăng, ưu tiên sản phẩm chiến lược",Đang hoạt động hoặc rủi ro thấp,"R=3, F=2, M=4, score=0.6"
KH-00389,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,20,3,89540622.0,3,3,3,0.5972529717183873,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=3, score=0.6"
KH-00448,CÔNG TY TNHH THUỶ TIÊN,6,2,35042214.0,4,3,2,0.5956725726941028,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=2, score=0.6"
KH-00279,CỬA HÀNG XE ĐẠP CHI THÀNH,6,2,34729995.0,5,3,2,0.5953837585147964,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=5, F=3, M=2, score=0.6"
KH-00451,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,18,3,76015909.0,3,4,3,0.5948262378750745,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=4, M=3, score=0.59"
KH-00016,DOANH NGHIỆP TW VIỆT ANH,24,5,105609070.0,3,4,4,0.5916635264999586,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=4, M=4, score=0.59"
KH-00078,HỘ KINH DOANH VĨNH PHÁT,59,17,301886045.0,3,5,5,0.5894413762109787,B - High,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=5, M=5, score=0.59"
KH-00647,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,33,7,71840255.0,3,5,3,0.5893681271575758,B - High,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=5, M=3, score=0.59"
KH-00582,HỘ KINH DOANH LONG PHÚ,11,2,61546653.0,4,3,3,0.5867237611897987,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=3, score=0.59"
KH-00657,CÔNG TY TNHH KHẢI HOÀN,17,2,112097754.0,4,3,4,0.5854893709735383,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=4, score=0.59"
KH-00352,CỬA HÀNG XE ĐẠP LONG PHÚ,19,2,128188123.0,3,3,4,0.5809435028534001,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=4, score=0.58"
KH-00577,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐẠI DƯƠNG,20,2,137491344.0,3,3,4,0.5782714902369058,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=4, score=0.58"
KH-00450,HỘ KINH DOANH QUANG VINH,22,3,82131823.0,3,4,3,0.5771168268914013,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=4, M=3, score=0.58"
KH-00473,CÔNG TY TNHH TRÍ ĐỨC,10,2,46069992.0,4,3,2,0.5752873832022507,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=2, score=0.58"
KH-00172,CỬA HÀNG XE ĐẠP XÂY DỰNG,31,3,352444443.0,3,3,5,0.572873651343174,B - High,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=5, score=0.57"
KH-00519,CÔNG TY CỔ PHẦN XUÂN MAI,32,3,155462755.0,3,4,4,0.5719139393630084,B - High,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=4, M=4, score=0.57"
KH-00566,DOANH NGHIỆP TW PHÚ THỊNH,15,2,68413880.0,4,3,3,0.5647073833210742,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=3, score=0.56"
KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,28,2,238411424.0,3,3,5,0.5646997793695365,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=5, score=0.56"
KH-00015,DOANH NGHIỆP TW MINH PHƯƠNG,24,4,88809630.0,3,4,3,0.561930708870278,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=4, M=3, score=0.56"
KH-00548,CÔNG TY TNHH KHẢI HOÀN,18,2,85288867.0,3,3,3,0.5613148418636785,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=3, score=0.56"
KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,46,5,142484618.0,3,4,4,0.560296208137032,B - High,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=4, M=4, score=0.56"
KH-00401,HỘ KINH DOANH THUỶ TIÊN,11,2,38995639.0,4,3,2,0.5582337326997703,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=2, score=0.56"
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,64,7,367627614.0,2,5,5,0.557971770926364,B - High,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Từng mua Q1/2026 nhưng im lặng >= 60 ngày — doanh thu lịch sử cao,"R=2, F=5, M=5, score=0.56"
KH-00661,HỘ KINH DOANH QUANG VINH,14,2,57684430.0,4,3,3,0.5573729177373076,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=3, score=0.56"
KH-00370,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,17,2,76521651.0,4,3,3,0.55728424276841,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=3, score=0.56"
KH-00658,DOANH NGHIỆP TW VĨNH PHÁT,33,2,364403087.0,3,3,5,0.5555362183256669,B - High,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=5, score=0.56"
KH-00074,CÔNG TY TNHH THƯƠNG MẠI HOÀ BÌNH,25,4,49748603.0,3,4,2,0.5536389390501483,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=4, M=2, score=0.55"
KH-00610,DOANH NGHIỆP TW HÙNG CƯỜNG,12,2,40836475.0,4,3,2,0.5534154349158926,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=2, score=0.55"
KH-00245,CỬA HÀNG XE ĐẠP TÂN TIẾN,21,3,20111109.0,3,3,1,0.5530427480648851,B - High,LOW,Tăng trưởng,"Duy trì đà tăng, ưu tiên sản phẩm chiến lược",Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=1, score=0.55"
KH-00528,CÔNG TY CỔ PHẦN VẠN LỢI,22,2,98292664.0,3,3,4,0.5464544337290081,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=4, score=0.55"
KH-00507,CỬA HÀNG XE ĐẠP BÌNH MINH,24,2,113204972.0,3,3,4,0.544729524905415,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=4, score=0.54"
KH-00672,CÔNG TY CỔ PHẦN TÂN TIẾN,15,2,47655540.0,4,3,2,0.5390663576800485,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=2, score=0.54"
KH-00691,CÔNG TY TNHH PHÚ THỊNH,12,2,33204999.0,4,3,2,0.5383157198161775,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=2, score=0.54"
KH-00021,HỘ KINH DOANH XÂY DỰNG,26,2,149204799.0,3,2,4,0.5376793346280301,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=2, M=4, score=0.54"
KH-00200,CÔNG TY CỔ PHẦN TOÀN THẮNG,24,3,80481995.0,3,3,3,0.5351974876120449,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=3, score=0.54"
KH-00651,CÔNG TY TNHH CHI THÀNH,17,2,57237756.0,4,3,3,0.5350620205461879,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=3, score=0.54"
KH-00504,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,15,2,40668881.0,4,3,2,0.5302344488481397,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=2, score=0.53"
KH-00692,CỬA HÀNG XE ĐẠP SÁN LẠP,18,2,57464428.0,3,3,3,0.5296909102397469,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=3, score=0.53"
KH-00516,CÔNG TY TNHH SÁN LẠP,17,2,49695542.0,4,3,2,0.5282244137085811,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=2, score=0.53"
KH-00596,DOANH NGHIỆP TW THUỶ TIÊN,20,2,61574984.0,3,3,3,0.524425336390752,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=3, score=0.52"
KH-00464,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,20,2,60051464.0,3,3,3,0.5221461341115498,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=3, score=0.52"
KH-00628,CỬA HÀNG XE ĐẠP PHÚ THỊNH,30,2,122498308.0,3,3,4,0.5216352972874978,B - High,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=4, score=0.52"
KH-00660,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,29,2,110388032.0,3,3,4,0.5191619508461266,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=4, score=0.52"
KH-00612,DOANH NGHIỆP TW XÂY DỰNG,29,2,107579235.0,3,3,4,0.5174525491367249,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=4, score=0.52"
KH-00585,CÔNG TY TNHH TÂY BẮC,24,2,77948867.0,3,3,3,0.5173790975549877,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=3, score=0.52"
KH-00696,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,32,2,118360054.0,3,3,4,0.5110521160011849,B - High,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=4, score=0.51"
KH-00429,CỬA HÀNG XE ĐẠP XUÂN MAI,26,2,79837382.0,3,3,3,0.5089459964014005,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=3, score=0.51"
KH-00483,HỘ KINH DOANH VẠN LỢI,32,2,113284416.0,3,3,4,0.5082031131521821,B - High,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=4, score=0.51"
KH-00449,CÔNG TY CỔ PHẦN THUỶ TIÊN,17,2,35022770.0,4,3,2,0.5074266929108603,B - High,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=2, score=0.51"
KH-00613,DOANH NGHIỆP TW HÙNG CƯỜNG,20,2,46191650.0,3,3,2,0.504482316447732,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=2, score=0.5"
KH-00620,CỬA HÀNG XE ĐẠP ĐẠI DƯƠNG,25,2,67909061.0,3,3,3,0.5031065239746284,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=3, score=0.5"
KH-00670,CỬA HÀNG XE ĐẠP THIÊN AN,25,2,66047764.0,3,3,3,0.5008273216954262,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=3, score=0.5"
KH-00530,DOANH NGHIỆP TW TÂY BẮC,19,2,38353325.0,3,3,2,0.5000318219417192,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=2, score=0.5"
KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,29,2,78171083.0,3,3,3,0.4935209252051009,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=3, score=0.49"
KH-00196,CÔNG TY CỔ PHẦN NAM TIẾN,30,4,54853704.0,3,4,2,0.49168172424268763,B - High,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=4, M=2, score=0.49"
KH-00336,CÔNG TY CỔ PHẦN LONG PHÚ,21,3,9333334.0,3,3,1,0.49050713552927255,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=1, score=0.49"
KH-00108,HỘ KINH DOANH LÊ ANH,26,2,67132771.0,3,2,3,0.49047986549408434,B - High,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=2, M=3, score=0.49"
KH-00431,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,24,2,48547582.0,3,3,2,0.485755165931056,C - Medium,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=2, score=0.49"
KH-00343,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,46,2,157208843.0,3,3,4,0.48322758688184914,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=4, score=0.48"
KH-00242,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,22,3,38903333.0,3,3,2,0.4811005278143465,C - Medium,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=2, score=0.48"
KH-00550,CÔNG TY TNHH ĐÔNG NAM,17,2,17453698.0,4,3,1,0.479221564705732,C - Medium,LOW,Đang hoạt động / trung thành,"Duy trì nhịp đặt hàng, gợi ý bán thêm",Đang hoạt động hoặc rủi ro thấp,"R=4, F=3, M=1, score=0.48"
KH-00491,CÔNG TY TNHH PHÚC AN,62,2,283026601.0,2,3,5,0.477076018739712,C - Medium,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Từng mua Q1/2026 nhưng im lặng >= 60 ngày — doanh thu lịch sử cao,"R=2, F=3, M=5, score=0.48"
KH-00305,CÔNG TY CỔ PHẦN TÂY BẮC,27,3,42420000.0,3,3,2,0.4745053012912258,C - Medium,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=2, score=0.47"
KH-00128,HỘ KINH DOANH TÂY BẮC,18,2,48772963.0,4,2,2,0.47352036539548736,C - Medium,LOW,Mới mua gần đây / có tiềm năng,Đề xuất combo sản phẩm để tăng đơn hàng,Đang hoạt động hoặc rủi ro thấp,"R=4, F=2, M=2, score=0.47"
KH-00598,DOANH NGHIỆP TW SƠN HÀ,30,2,60865905.0,3,3,3,0.4717777474299479,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=3, score=0.47"
KH-00165,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,25,2,26508696.0,3,2,2,0.47097155470147734,C - Medium,LOW,Tăng trưởng,"Duy trì đà tăng, ưu tiên sản phẩm chiến lược",Đang hoạt động hoặc rủi ro thấp,"R=3, F=2, M=2, score=0.47"
KH-00396,CÔNG TY CỔ PHẦN VIỆT ANH,46,2,119042822.0,3,3,4,0.4667033703576326,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=4, score=0.47"
KH-00345,DOANH NGHIỆP TW PHÚ THỊNH,26,2,40598882.0,3,3,2,0.4647864522418563,C - Medium,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=2, score=0.46"
KH-00371,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,50,3,63901840.0,3,3,3,0.45659791398459965,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=3, score=0.46"
KH-00355,DOANH NGHIỆP TW PHÚC AN,54,3,67620537.0,3,3,3,0.4529044684274128,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=3, score=0.45"
KH-00539,CỬA HÀNG XE ĐẠP CHI THÀNH,26,2,31601843.0,3,3,2,0.4496867371421412,C - Medium,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=2, score=0.45"
KH-00334,HỘ KINH DOANH YÊN BÌNH,84,2,244805554.0,2,3,5,0.44920374983905415,C - Medium,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Từng mua Q1/2026 nhưng im lặng >= 60 ngày — doanh thu lịch sử cao,"R=2, F=3, M=5, score=0.45"
KH-00041,CỬA HÀNG XE ĐẠP ĐÔNG NAM,17,2,15962963.0,4,2,1,0.44793665146042,C - Medium,LOW,Mới mua gần đây / có tiềm năng,Đề xuất combo sản phẩm để tăng đơn hàng,Đang hoạt động hoặc rủi ro thấp,"R=4, F=2, M=1, score=0.45"
KH-00173,DOANH NGHIỆP TW PHÚ THỊNH,371,21,1582007777.0,1,5,5,0.44658268694725534,C - Medium,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Doanh thu lịch sử cao nhưng đã lâu chưa mua,"R=1, F=5, M=5, score=0.45"
KH-00105,CỬA HÀNG XE ĐẠP PHÚC AN,21,2,38928518.0,3,2,2,0.4449450116715056,C - Medium,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=2, M=2, score=0.44"
KH-00698,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,32,1,118223676.0,3,2,4,0.4445278994769684,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=4, score=0.44"
KH-00340,CÔNG TY TNHH THANH BÌNH,64,3,74108412.0,2,3,3,0.44277230397249506,C - Medium,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=3, M=3, score=0.44"
KH-00617,CÔNG TY CỔ PHẦN ĐẠI LỢI,27,2,26944444.0,3,3,2,0.44002017863000736,C - Medium,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=2, score=0.44"
KH-00551,CÔNG TY CỔ PHẦN THƯƠNG MẠI SÁN LẠP,55,2,106954977.0,3,3,4,0.4397185948885766,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=4, score=0.44"
KH-00644,HỘ KINH DOANH THUỶ TIÊN,47,3,40240820.0,3,4,2,0.43477546240305204,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=4, M=2, score=0.43"
KH-00583,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,30,2,34155824.0,3,3,2,0.43445581010801054,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=2, score=0.43"
KH-00461,CÔNG TY TNHH THUỶ TIÊN,53,2,90740740.0,3,3,3,0.434174573839508,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=3, score=0.43"
KH-00452,CÔNG TY CỔ PHẦN THƯƠNG MẠI BÌNH MINH,50,2,81243320.0,3,3,3,0.42963922452591014,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=3, score=0.43"
KH-00687,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,34,1,95224982.0,3,2,4,0.42279935515214667,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=4, score=0.42"
KH-00326,CỬA HÀNG XE ĐẠP VĨNH PHÁT,19,2,16360741.0,3,3,1,0.4225434643497531,C - Medium,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=3, M=1, score=0.42"
KH-00232,HỘ KINH DOANH HOÀ BÌNH,25,2,26361112.0,3,2,2,0.4183468172119953,C - Medium,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=2, M=2, score=0.42"
KH-00689,CÔNG TY TNHH THƯƠNG MẠI HOÀ BÌNH,33,2,27132399.0,3,3,2,0.4145105773000259,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=2, score=0.41"
